PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|EUR|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,2623,2019,N,,EUR,EUR,Y,6010.7882,,-1,New,,,,,,-,-,6010.7882,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|EUR|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|USD|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,2623,2019,N,,USD,USD,Y,11693.8629,,-1,New,,,,,,-,-,11693.8629,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|USD|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|GBP|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,2623,2019,N,,GBP,GBP,Y,17565.4744,,-1,New,,,,,,-,-,17565.4744,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|GBP|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|CAD|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,623,2019,N,,CAD,CAD,Y,514.8514,,-1,New,,,,,,-,-,514.8514,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|CAD|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|USD|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,623,2019,N,,USD,USD,Y,2566.9455,,-1,New,,,,,,-,-,2566.9455,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|USD|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|EUR|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,623,2019,N,,EUR,EUR,Y,1319.4413,,-1,New,,,,,,-,-,1319.4413,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|EUR|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|GBP|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,623,2019,N,,GBP,GBP,Y,3855.8358,,-1,New,,,,,,-,-,3855.8358,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|GBP|500095|Financial Institutions|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|CAD|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,2623,2019,N,,CAD,CAD,Y,2139.4763,,-1,New,,,,,,-,-,2139.4763,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|CAD|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|EUR|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,2623,2019,N,,EUR,EUR,Y,5482.9677,,-1,New,,,,,,-,-,5482.9677,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|EUR|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|USD|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,2623,2019,N,,USD,USD,Y,10666.9991,,-1,New,,,,,,-,-,10666.9991,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|USD|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|GBP|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,2623,2019,N,,GBP,GBP,Y,16023.0115,,-1,New,,,,,,-,-,16023.0115,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|GBP|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|CAD|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,623,2019,N,,CAD,CAD,Y,469.6412,,-1,New,,,,,,-,-,469.6412,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|CAD|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|USD|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,623,2019,N,,USD,USD,Y,2341.5364,,-1,New,,,,,,-,-,2341.5364,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|USD|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|EUR|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,623,2019,N,,EUR,EUR,Y,1203.5782,,-1,New,,,,,,-,-,1203.5782,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|EUR|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|GBP|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,623,2019,N,,GBP,GBP,Y,3517.2464,,-1,New,,,,,,-,-,3517.2464,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|GBP|500095|Financial Institutions|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|761|2623|2019|CAD|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,761,2623,2019,N,,CAD,CAD,Y,540.485,,-1,New,,,,,,-,-,540.485,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|761|2623|2019|CAD|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|761|2623|2019|EUR|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,761,2623,2019,N,,EUR,EUR,Y,1385.1343,,-1,New,,,,,,-,-,1385.1343,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|761|2623|2019|EUR|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|761|2623|2019|USD|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,761,2623,2019,N,,USD,USD,Y,2694.7498,,-1,New,,,,,,-,-,2694.7498,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|761|2623|2019|USD|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|761|2623|2019|GBP|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,761,2623,2019,N,,GBP,GBP,Y,4047.812,,-1,New,,,,,,-,-,4047.812,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|761|2623|2019|GBP|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|761|623|2019|CAD|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,761,623,2019,N,,CAD,CAD,Y,118.6431,,-1,New,,,,,,-,-,118.6431,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|761|623|2019|CAD|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|761|623|2019|USD|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,761,623,2019,N,,USD,USD,Y,591.5304,,-1,New,,,,,,-,-,591.5304,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|761|623|2019|USD|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|761|623|2019|EUR|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,761,623,2019,N,,EUR,EUR,Y,304.0539,,-1,New,,,,,,-,-,304.0539,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|761|623|2019|EUR|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|761|623|2019|GBP|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,761,623,2019,N,,GBP,GBP,Y,888.5441,,-1,New,,,,,,-,-,888.5441,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|761|623|2019|GBP|500095|Financial Institutions|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|USD|500095|Financial Institutions|XL|Professions Stop Loss|XL|Professions,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,2623,2019,N,,USD,USD,Y,11113.3458,,-1,New,,,,,,-,-,11113.3458,,,,XL,Professions,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|USD|500095|Financial Institutions|XL|Professions Stop Loss|XL|Professions,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|USD|500095|Financial Institutions|XL|Professions Stop Loss|XL|Professions,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,623,2019,N,,USD,USD,Y,2439.5149,,-1,New,,,,,,-,-,2439.5149,,,,XL,Professions,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|USD|500095|Financial Institutions|XL|Professions Stop Loss|XL|Professions,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|USD|500095|Financial Institutions|XL|FI Buydown|XL|FI Buydown,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,2623,2019,N,,USD,USD,Y,114445.3926,,-1,New,,,,,,-,-,114445.3926,,,,XL,FI Buydown,P-RP-P-TTY|01/01/2019|01/01/2020|761|2623|2019|USD|500095|Financial Institutions|XL|FI Buydown|XL|FI Buydown,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|USD|500095|Financial Institutions|XL|FI Buydown|XL|FI Buydown,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,761,623,2019,N,,USD,USD,Y,25122.1593,,-1,New,,,,,,-,-,25122.1593,,,,XL,FI Buydown,P-RP-P-TTY|01/01/2019|01/01/2020|761|623|2019|USD|500095|Financial Institutions|XL|FI Buydown|XL|FI Buydown,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|689|2623|2019|USD|10062|BUSA TMB US E&O|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,689,2623,2019,N,,USD,USD,Y,1377495.039,,-1,New,,,,,,-,-,1377495.039,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|689|2623|2019|USD|10062|BUSA TMB US E&O|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|689|623|2019|USD|10062|BUSA TMB US E&O|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,689,623,2019,N,,USD,USD,Y,302376.9597,,-1,New,,,,,,-,-,302376.9597,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|689|623|2019|USD|10062|BUSA TMB US E&O|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|689|2623|2019|USD|10062|BUSA TMB US E&O|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,689,2623,2019,N,,USD,USD,Y,1430483.336,,-1,New,,,,,,-,-,1430483.336,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|689|2623|2019|USD|10062|BUSA TMB US E&O|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|689|623|2019|USD|10062|BUSA TMB US E&O|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,689,623,2019,N,,USD,USD,Y,314008.5372,,-1,New,,,,,,-,-,314008.5372,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|689|623|2019|USD|10062|BUSA TMB US E&O|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-FAC,BusinessPlanRI,01/12/2018,P-RP-P-FAC|01/01/2019|01/01/2020|689|2623|2019|USD|10062|BUSA TMB US E&O|Fac|Fac|FAC|SL Facultative spend,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,689,2623,2019,N,,USD,USD,Y,321107.9426,,-1,New,,,,,,-,-,321107.9426,,,,FAC,SL Facultative spend,P-RP-P-FAC|01/01/2019|01/01/2020|689|2623|2019|USD|10062|BUSA TMB US E&O|Fac|Fac|FAC|SL Facultative spend,0
,F,P-RP-P-FAC,BusinessPlanRI,01/12/2018,P-RP-P-FAC|01/01/2019|01/01/2020|689|623|2019|USD|10062|BUSA TMB US E&O|Fac|Fac|FAC|SL Facultative spend,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,689,623,2019,N,,USD,USD,Y,70487.1094,,-1,New,,,,,,-,-,70487.1094,,,,FAC,SL Facultative spend,P-RP-P-FAC|01/01/2019|01/01/2020|689|623|2019|USD|10062|BUSA TMB US E&O|Fac|Fac|FAC|SL Facultative spend,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|689|2623|2019|USD|10062|BUSA TMB US E&O|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,689,2623,2019,N,,USD,USD,Y,327705.0386,,-1,New,,,,,,-,-,327705.0386,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|689|2623|2019|USD|10062|BUSA TMB US E&O|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|689|623|2019|USD|10062|BUSA TMB US E&O|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,689,623,2019,N,,USD,USD,Y,71935.2524,,-1,New,,,,,,-,-,71935.2524,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|689|623|2019|USD|10062|BUSA TMB US E&O|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|689|2623|2019|USD|10062|BUSA TMB US E&O|XL|Professions Stop Loss|XL|Professions,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,689,2623,2019,N,,USD,USD,Y,350338.3055,,-1,New,,,,,,-,-,350338.3055,,,,XL,Professions,P-RP-P-TTY|01/01/2019|01/01/2020|689|2623|2019|USD|10062|BUSA TMB US E&O|XL|Professions Stop Loss|XL|Professions,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|689|623|2019|USD|10062|BUSA TMB US E&O|XL|Professions Stop Loss|XL|Professions,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,689,623,2019,N,,USD,USD,Y,76903.5305,,-1,New,,,,,,-,-,76903.5305,,,,XL,Professions,P-RP-P-TTY|01/01/2019|01/01/2020|689|623|2019|USD|10062|BUSA TMB US E&O|XL|Professions Stop Loss|XL|Professions,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|697|2623|2019|USD|10076|BUSA Healthcare ML|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,697,2623,2019,N,,USD,USD,Y,365961.0966,,-1,New,,,,,,-,-,365961.0966,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|697|2623|2019|USD|10076|BUSA Healthcare ML|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|697|623|2019|USD|10076|BUSA Healthcare ML|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,697,623,2019,N,,USD,USD,Y,80332.9236,,-1,New,,,,,,-,-,80332.9236,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|697|623|2019|USD|10076|BUSA Healthcare ML|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|697|2623|2019|USD|10076|BUSA Healthcare ML|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,697,2623,2019,N,,USD,USD,Y,47361.5982,,-1,New,,,,,,-,-,47361.5982,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|697|2623|2019|USD|10076|BUSA Healthcare ML|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|697|623|2019|USD|10076|BUSA Healthcare ML|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,697,623,2019,N,,USD,USD,Y,10396.4484,,-1,New,,,,,,-,-,10396.4484,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|697|623|2019|USD|10076|BUSA Healthcare ML|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|697|2623|2019|USD|10076|BUSA Healthcare ML|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,697,2623,2019,N,,USD,USD,Y,90699.2973,,-1,New,,,,,,-,-,90699.2973,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|697|2623|2019|USD|10076|BUSA Healthcare ML|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|697|623|2019|USD|10076|BUSA Healthcare ML|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,697,623,2019,N,,USD,USD,Y,19909.6019,,-1,New,,,,,,-,-,19909.6019,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|697|623|2019|USD|10076|BUSA Healthcare ML|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|697|2623|2019|USD|10076|BUSA Healthcare ML|XL|Professions Stop Loss|XL|Professions,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,697,2623,2019,N,,USD,USD,Y,93030.798,,-1,New,,,,,,-,-,93030.798,,,,XL,Professions,P-RP-P-TTY|01/01/2019|01/01/2020|697|2623|2019|USD|10076|BUSA Healthcare ML|XL|Professions Stop Loss|XL|Professions,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|697|623|2019|USD|10076|BUSA Healthcare ML|XL|Professions Stop Loss|XL|Professions,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,697,623,2019,N,,USD,USD,Y,20421.3947,,-1,New,,,,,,-,-,20421.3947,,,,XL,Professions,P-RP-P-TTY|01/01/2019|01/01/2020|697|623|2019|USD|10076|BUSA Healthcare ML|XL|Professions Stop Loss|XL|Professions,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|696|USBICI|2019|USD|10075|BICI Healthcare ML|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,696,USBICI,2019,N,,USD,USD,Y,895517.9445,,-1,New,,,,,,-,-,895517.9445,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|696|USBICI|2019|USD|10075|BICI Healthcare ML|QS|Munich QS|QS|MUNQQS,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|696|USBICI|2019|USD|10075|BICI Healthcare ML|QS|Munich Surplus|QS|MUNICH - Surplus,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,696,USBICI,2019,N,,USD,USD,Y,115895.2726,,-1,New,,,,,,-,-,115895.2726,,,,QS,MUNICH - Surplus,P-RP-P-TTY|01/01/2019|01/01/2020|696|USBICI|2019|USD|10075|BICI Healthcare ML|QS|Munich Surplus|QS|MUNICH - Surplus,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/07/2019|01/07/2020|696|USBICI|2019|USD|10075|BICI Healthcare ML|Clash|Clash|XL|Systemic cover - Clash,NOPOLICY,01/07/2019,01/07/2020,01/01/1980,01/01/1980,696,USBICI,2019,N,,USD,USD,Y,221943.9418,,-1,New,,,,,,-,-,221943.9418,,,,XL,Systemic cover - Clash,P-RP-P-TTY|01/07/2019|01/07/2020|696|USBICI|2019|USD|10075|BICI Healthcare ML|Clash|Clash|XL|Systemic cover - Clash,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|696|USBICI|2019|USD|10075|BICI Healthcare ML|XL|Professions Stop Loss|XL|Professions,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,696,USBICI,2019,N,,USD,USD,Y,227649.195,,-1,New,,,,,,-,-,227649.195,,,,XL,Professions,P-RP-P-TTY|01/01/2019|01/01/2020|696|USBICI|2019|USD|10075|BICI Healthcare ML|XL|Professions Stop Loss|XL|Professions,0
,F,P-RP-P-TTY,BusinessPlanRI,01/12/2018,P-RP-P-TTY|01/01/2019|01/01/2020|690|2623|2019|USD|10071|BUSA TMB PE|QS|Munich QS|QS|MUNQQS,NOPOLICY,01/01/2019,01/01/2020,01/01/1980,01/01/1980,690,2623,2019,N,,USD,USD,Y,845479.3297,,-1,New,,,,,,-,-,845479.3297,,,,QS,MUNQQS,P-RP-P-TTY|01/01/2019|01/01/2020|690|2623|2019|USD|10071|BUSA TMB PE|QS|Munich QS|QS|MUNQQS,0
