Policy Ref,Entity,Value,TriFocus,CCY,YOA,Date Of Fact,Source File
R0771A14,2623,113.25922,n/a,USD,2014,01/12/2018,Guy Carpenter Sompo Discount Broker Rebates @ 2016
R0771A15,623,25569.95037,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0771A15,2623,116485.3295,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0775A11,623,-5.72E-09,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2016
R0775A11,2623,-2.44E-08,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2016
R0775A14,623,-6.44E-09,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0775A14,2623,-2.93E-08,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0775A14,623,-1.50E-08,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0775A14,2623,-6.84E-08,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0792A11,623,-1.34E-08,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2016
R0792A11,2623,-5.70E-08,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2016
R0804A14,623,8.762265,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0804A14,2623,39.916985,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0804A15,623,845.655795,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0804A15,2623,3852.431955,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0808A12,623,28.38863092,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0808A12,2623,129.3259853,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0808A13,623,70.42209478,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0808A13,2623,320.8117651,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0808A14,623,643.1921522,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0808A14,2623,2930.097582,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0808A15,623,5074.781564,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0808A15,2623,23118.44934,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0809A12,623,-5.40E-08,n/a,USD,2012,01/12/2018,Willis Broker Rebate @ 2016
R0809A12,2623,-2.46E-07,n/a,USD,2012,01/12/2018,Willis Broker Rebate @ 2016
R0812A12,623,-1.92E-08,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0812A12,2623,-8.74E-08,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0816A12,623,-7.71E-09,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0816A12,2623,-3.51E-08,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0842A12,623,-3.23E-10,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0842A12,2623,-1.47E-09,n/a,USD,2012,01/12/2018,Aon Broker Rebates @ 2016
R0847A12,623,-5.50E-08,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2016
R0847A12,2623,-2.51E-07,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2016
R0847A14,623,-13441.50747,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2016
R0847A14,2623,-61233.53401,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2016
R0847A15,623,9515.699822,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0847A15,2623,43349.29919,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0847A16,623,6458.346753,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0847A16,2623,29421.35743,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0853A13,623,25.6092951,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @2016
R0853A13,2623,116.6645666,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @2016
R0853A14,623,257.2662146,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0853A14,2623,1171.990533,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0853A15,623,1691.595943,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @2016
R0853A15,2623,7706.159297,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @2016
R0853A16,623,1235.799195,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0853A16,2623,5629.75189,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0854A13,623,-5.72E-08,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @2016
R0854A13,2623,-2.61E-07,n/a,USD,2013,01/12/2018,Guy Carpenter Broker Rebates @2016
R0854A13,623,-2.38E-09,n/a,USD,2013,01/12/2018,Guy Carpenter Sompo Discount Broker Rebates @ 2016
R0854A13,2623,-1.09E-08,n/a,USD,2013,01/12/2018,Guy Carpenter Sompo Discount Broker Rebates @ 2016
R0856A13,623,6.76E-09,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2016
R0856A13,2623,3.08E-08,n/a,USD,2013,01/12/2018,Willis Broker Rebate @ 2016
R0862A13,623,-33.174,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0862A13,2623,-151.126,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0863A13,623,-2.18E-09,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0863A13,2623,-9.93E-09,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R0863B13,623,-2.51E-10,n/a,USD,2013,01/12/2018,Aon Sompo Discount Broker Rebates @ 2016
R0863B13,2623,-1.15E-09,n/a,USD,2013,01/12/2018,Aon Sompo Discount Broker Rebates @ 2016
R0869A14,623,-3.81E-08,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0869A14,2623,-1.74E-07,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0869A16,623,5370.436731,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0869A16,2623,24465.32288,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0872A14,623,1218.213633,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0872A14,2623,5549.639886,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0872A15,623,664.9243155,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @2016
R0872A15,2623,3029.099659,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @2016
R0872A16,623,55.63633894,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0872A16,2623,253.454433,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0874A16,623,1150.476541,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0874A16,2623,5241.059797,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0875A16,623,3547.086862,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0875A16,2623,16158.95126,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0877A14,623,-8.44E-09,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0877A14,2623,-3.84E-08,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0879A14,623,-3897.01527,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0879A14,2623,-17753.06956,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0879A14,623,-1299.00509,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0879A14,2623,-5917.689855,n/a,USD,2014,01/12/2018,Guy Carpenter Broker Rebates @2016
R0879A14,623,-577.3355956,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2016
R0879A14,2623,-2630.08438,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2016
R0884A14,623,-6.71E-09,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0884A14,2623,-3.05E-08,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R0890A15,623,1300.007325,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0890A15,2623,5922.255594,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0890B14,623,2.36E-08,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2016
R0890B14,2623,1.08E-07,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2016
R0890B14,623,2.36E-08,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2016
R0890B14,2623,1.08E-07,n/a,USD,2014,01/12/2018,Willis Broker Rebate @ 2016
R0890B15,623,1578.58027,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0890B15,2623,7191.310118,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0892A16,623,196.10668,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0892A16,2623,893.3748754,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0894A15,623,45688.04552,n/a,USD,2015,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A15,2623,208134.4296,n/a,USD,2015,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A15,623,971.2233086,n/a,EUR,2015,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A15,2623,4424.461739,n/a,EUR,2015,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A15,623,509.3135417,n/a,CAD,2015,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A15,2623,2320.206134,n/a,CAD,2015,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A15,623,1257.336948,n/a,GBP,2015,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A15,2623,5727.868318,n/a,GBP,2015,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A16,623,30983.53273,n/a,USD,2016,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A16,2623,141147.2046,n/a,USD,2016,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A16,623,4208.834822,n/a,EUR,2016,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A16,2623,19173.58086,n/a,EUR,2016,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A16,623,1363.675967,n/a,CAD,2016,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A16,2623,6212.301629,n/a,CAD,2016,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A16,623,6529.213508,n/a,GBP,2016,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0894A16,2623,29744.19487,n/a,GBP,2016,01/12/2018,Willis Master RI Broker Rebates @ 2016
R0895A14,623,31702.6277,n/a,USD,2014,01/12/2018,JLT Broker Rebates @ 2016
R0895A14,2623,144423.0817,n/a,USD,2014,01/12/2018,JLT Broker Rebates @ 2016
R0896A16,623,6669.736164,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0896A16,2623,30384.35363,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0898A16,623,1358.200811,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0898A16,2623,6187.35925,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0909A15,623,29924.42576,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0909A15,2623,136322.384,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0909A15,623,11492.72039,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @2016
R0909A15,2623,52355.7262,n/a,USD,2015,01/12/2018,Guy Carpenter Broker Rebates @2016
R0909A15,623,7045.990503,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0909A15,2623,32098.40118,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0909A16,623,16517.8331,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0909A16,2623,75247.90633,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0909A16,623,4946.814313,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0909A16,2623,22535.48743,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0911C15,623,76373.5188,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0911C15,2623,347923.8079,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0916A15,623,716.3406577,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0916A15,2623,3263.329663,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0916B15,623,875.5050106,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0916B15,2623,3988.411715,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0916C15,623,3311.923493,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0916C15,2623,15087.65147,n/a,USD,2015,01/12/2018,Willis Broker Rebate @ 2016
R0926A16,623,6178.996441,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0926A16,2623,28148.76156,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0929A16,623,26919.20934,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0929A16,2623,122631.9537,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0943A16,623,2828.315638,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0943A16,2623,12884.54902,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0943B16,623,1347.347311,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0943B16,2623,6137.915527,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0943C16,623,1113.508058,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0943C16,2623,5072.647822,n/a,USD,2016,01/12/2018,Willis Broker Rebate @ 2016
R0946A16,623,15461.61114,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R0946A16,2623,70436.22851,n/a,USD,2016,01/12/2018,Guy Carpenter Broker Rebates @2016
R1139M11A,623,-69.6699529,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2016
R1139M11A,2623,-297.0140097,n/a,USD,2011,01/12/2018,Aon Broker Rebates @ 2016
R1139M13A,623,-153.0353825,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R1139M13A,2623,-697.1611871,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R1139M13D,623,-5.50080132,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R1139M13D,2623,-25.05920601,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R1139M13E,623,-22.36978824,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R1139M13E,2623,-101.9068131,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R1139M13F,623,-14.59187052,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R1139M13F,2623,-66.47407681,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R1139M13G,623,-0.751782238,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R1139M13G,2623,-3.424785749,n/a,USD,2013,01/12/2018,Aon Broker Rebates @ 2016
R1139M14A,623,1802.697868,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R1139M14A,2623,8212.290286,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R1139M14D,623,67.77112005,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R1139M14D,2623,308.7351024,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R1139M14E,623,327.0468361,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R1139M14E,2623,1489.880031,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R1139M14F,623,95.34262037,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R1139M14F,2623,434.3386039,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R1139M14G,623,16.64440559,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R1139M14G,2623,75.82451437,n/a,USD,2014,01/12/2018,Aon Broker Rebates @ 2016
R1139M15A,623,1341.105423,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R1139M15A,2623,6109.480262,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R1139M15D,623,239933.6409,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R1139M15D,2623,1093031.031,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R1139M15E,623,10155.63315,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R1139M15E,2623,46264.55102,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R1139M15F,623,96941.67631,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R1139M15F,2623,441623.1921,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R1139M15G,623,4170.612671,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R1139M15G,2623,18999.45773,n/a,USD,2015,01/12/2018,Aon Broker Rebates @ 2016
R0139M11,623,54.68295,N/A,USD,2011,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M11,2623,233.12205,N/A,USD,2011,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M12,623,134.655709,N/A,USD,2012,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M12,2623,613.4315633,N/A,USD,2012,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M13,623,-82.91368203,N/A,USD,2013,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M13,2623,-377.7178848,N/A,USD,2013,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M14,623,295.9866755,N/A,USD,2014,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M14,2623,1348.383744,N/A,USD,2014,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M14,623,2.52,N/A,USD,2014,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M14,2623,11.48,N/A,USD,2014,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M15,623,8359.324642,N/A,USD,2015,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M15,2623,38081.36781,N/A,USD,2015,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M16,623,83388.96,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0139M16,2623,379883.04,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0404A10,623,-14.05600394,N/A,USD,2010,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0404A10,2623,-59.92296416,N/A,USD,2010,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0404A11,623,-164.1575133,N/A,USD,2011,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0404A11,2623,-699.8293989,N/A,USD,2011,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0404A12,623,411.5291131,N/A,USD,2012,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0404A12,2623,1874.743737,N/A,USD,2012,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0404A13,623,863.1114539,N/A,USD,2013,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A13,2623,3931.952179,N/A,USD,2013,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A13,623,45.03,N/A,USD,2013,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A13,2623,191.97,N/A,USD,2013,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A14,623,4666.511984,N/A,USD,2014,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A14,2623,21258.5546,N/A,USD,2014,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A14,623,64.40325476,N/A,USD,2014,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A14,2623,274.561244,N/A,USD,2014,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A15,623,6927.223544,N/A,USD,2015,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A15,2623,31557.3517,N/A,USD,2015,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A16,623,14807.41084,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A16,2623,67455.9827,N/A,USD,2016,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A17,623,2196.055322,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0404A17,2623,10004.25202,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0466A16,623,18428.87853,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0466A16,2623,83953.77996,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0466A17,623,33308.37984,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0466A17,2623,151738.1748,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0466A17,623,5479.12636,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0466A17,2623,24960.46453,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0491A16,623,8010.36754,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0491A16,2623,36491.67435,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0491A17,623,14511.15973,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0491A17,2623,66106.39433,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0491A17,623,1803.254013,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0491A17,2623,8214.823837,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A10,623,221.6894105,N/A,USD,2010,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A10,2623,945.0969605,N/A,USD,2010,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A11,623,250.9496632,N/A,USD,2011,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A11,2623,1069.838038,N/A,USD,2011,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A12,623,1870.295594,N/A,USD,2012,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A12,2623,8520.235482,N/A,USD,2012,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A13,623,153.18,N/A,USD,2013,01/12/2018,Dec-17 Willis broker rebate - Sompo discount -Ceded RI Transactions template
R0510A13,2623,697.82,N/A,USD,2013,01/12/2018,Dec-17 Willis broker rebate - Sompo discount -Ceded RI Transactions template
R0510A13,623,2911.316248,N/A,USD,2013,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A13,2623,13262.66291,N/A,USD,2013,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A14,623,337.5,N/A,USD,2014,01/12/2018,Dec-17 Willis broker rebate - Sompo discount -Ceded RI Transactions template
R0510A14,2623,1537.5,N/A,USD,2014,01/12/2018,Dec-17 Willis broker rebate - Sompo discount -Ceded RI Transactions template
R0510A14,623,6413.112471,N/A,USD,2014,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A14,2623,29215.29015,N/A,USD,2014,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A15,623,8315.309624,N/A,USD,2015,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A15,2623,37880.85495,N/A,USD,2015,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A16,623,7983.85234,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A16,2623,36370.88288,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A17,623,936.7872578,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0510A17,2623,4267.586396,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0511A16,623,5747.347386,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0511A16,2623,26182.36031,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0511A17,623,2506.136918,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0511A17,2623,11416.84596,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0511A17,623,2105.404846,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0511A17,2623,9591.288742,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0535A13,623,16.929,N/A,USD,2013,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0535A13,2623,72.171,N/A,USD,2013,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0596A16,623,742.4542778,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0596A16,2623,3382.29171,N/A,USD,2016,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0596A17,623,87.1964956,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0596A17,2623,397.2284799,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0663A11,623,1441.377968,N/A,USD,2010,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0663A11,2623,6144.821862,N/A,USD,2010,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0663A12,623,-367.62625,N/A,USD,2011,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0663A12,2623,-1567.24875,N/A,USD,2011,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0666A16,623,284.955497,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0666A16,2623,1298.130597,N/A,USD,2016,01/12/2018,Dec-17 AON broker rebate Ceded RI Transactions template
R0666A17,623,493.3956951,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0666A17,2623,2247.6915,N/A,USD,2017,01/12/2018,Dec-17 Guy Carpenter broker rebate Ceded RI Transactions template
R0666A17,623,81.16207908,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
R0666A17,2623,369.7383602,N/A,USD,2017,01/12/2018,Dec-17 Willis broker rebate Ceded RI Transactions template
