"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTAQS18|719|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","719","USBICI","2018","-","NULL","USD","USD","Y","337.5000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","337.5000","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|719|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTAQS18|722|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","722","USBICI","2018","-","NULL","USD","USD","Y","7936.1000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","7936.1000","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|722|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTAQS18|764|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","764","USBICI","2018","-","NULL","USD","USD","Y","10686.7100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","10686.7100","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|764|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTBQS18|735|2018","SPEXTBQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","735","USBICI","2018","-","NULL","USD","USD","Y","21759.4200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","21759.4200","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTBQS18|735|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTBQS18|736|2018","SPEXTBQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","736","USBICI","2018","-","NULL","USD","USD","Y","65511.1000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","65511.1000","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTBQS18|736|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","Environmental QS|QS|SPEXTENV16|700|2016","SPEXTENV16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","700","USBICI","2016","-","NULL","USD","USD","Y","3281.2500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3281.2500","T1","","","QS","Environmental QS","Environmental QS|QS|SPEXTENV16|700|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","Environmental QS|QS|SPEXTENVQS18|700|2018","SPEXTENVQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","700","USBICI","2018","-","NULL","USD","USD","Y","621.5600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","621.5600","T1","","","QS","Environmental QS","Environmental QS|QS|SPEXTENVQS18|700|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR15|671|2015","SPSUR15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","671","USBICI","2015","-","NULL","USD","USD","Y","4209069.5900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","4209069.5900","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR15|671|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR15|672|2015","SPSUR15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","672","USBICI","2015","-","NULL","USD","USD","Y","297170.3700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","297170.3700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR15|672|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR15|686|2015","SPSUR15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","686","USBICI","2015","-","NULL","USD","USD","Y","34777.3600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","34777.3600","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR15|686|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR15|696|2015","SPSUR15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","696","USBICI","2015","-","NULL","USD","USD","Y","533.3300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","533.3300","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR15|696|2015",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","HISTORICAL BLANK|UNK||672|2009","BICI_HISTORICAL","2009-01-01","2009-12-31","1980-01-01","1980-01-01","672","USBICI","2009","-","NULL","USD","USD","Y","40688.2600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","40688.2600","T1","","","UNK","BICI_HISTORICAL","HISTORICAL BLANK|UNK||672|2009",""
"","A","CI-LS-UNK-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|UNK||673|2009","BICI_HISTORICAL","2009-01-01","2009-12-31","1980-01-01","1980-01-01","673","USBICI","2009","-","NULL","USD","USD","Y",".1100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-",".1100","T1","","","UNK","BICI Internal QS","BICI Internal QS|UNK||673|2009",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|CPQS10|CPEA|2009","CPQS10","2009-01-01","2009-12-31","1980-01-01","1980-01-01","CPEA","USBICI","2009","-","NULL","USD","USD","Y","795.6200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","795.6200","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|CPQS10|CPEA|2009",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BFS QS|QS|CPQS10|CPCE|2010","CPQS10","2010-01-01","2010-12-31","1980-01-01","1980-01-01","CPCE","USBICI","2010","-","NULL","USD","USD","Y","542607.1000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","542607.1000","T1","","","QS","BFS QS","BFS QS|QS|CPQS10|CPCE|2010",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTAQS18|686|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","686","USBICI","2018","-","NULL","USD","USD","Y","5508.4700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","5508.4700","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|686|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTAQS18|687|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","687","USBICI","2018","-","NULL","USD","USD","Y","38770.1300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","38770.1300","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|687|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNQQS|QS|SPEXTAQS18|688|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","688","USBICI","2018","-","NULL","USD","USD","Y","463.5000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","463.5000","T1","","","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|688|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","MUNICH - Surplus|QS|SPEXTSUR18|764|2018","SPEXTSUR18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","764","USBICI","2018","-","NULL","USD","USD","Y","850.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","850.0000","T1","","","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR18|764|2018",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS13|671|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","671","USBICI","2013","-","NULL","USD","USD","Y","7240576.7200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","7240576.7200","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|671|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS13|672|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","672","USBICI","2013","-","NULL","USD","USD","Y","3076895.7300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3076895.7300","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|672|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS15|722|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","722","USBICI","2015","-","NULL","USD","USD","Y","182108.7900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","182108.7900","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|722|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS15|735|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","735","USBICI","2015","-","NULL","USD","USD","Y","351054.3500","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","351054.3500","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|735|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS16|674|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","674","USBICI","2016","-","NULL","USD","USD","Y","1478.4000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1478.4000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|674|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS16|686|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","686","USBICI","2016","-","NULL","USD","USD","Y","1707278.7800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1707278.7800","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|686|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS16|687|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","687","USBICI","2016","-","NULL","USD","USD","Y","5079593.7700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","5079593.7700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|687|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS16|688|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","688","USBICI","2016","-","NULL","USD","USD","Y","95136.4400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","95136.4400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|688|2016",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|687|2007","SPQS7-9","2007-01-01","2007-12-31","1980-01-01","1980-01-01","687","USBICI","2007","-","NULL","USD","USD","Y","465713.2400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","465713.2400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|687|2007",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR15|719|2015","SPSUR15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","719","USBICI","2015","-","NULL","USD","USD","Y","47177.3000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","47177.3000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR15|719|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR14|686|2014","SPSUR14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","686","USBICI","2014","-","NULL","USD","USD","Y","94604.4400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","94604.4400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR14|686|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPSUR14|696|2014","SPSUR14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","696","USBICI","2014","-","NULL","USD","USD","Y","1660.7400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1660.7400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR14|696|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|671|2008","SPQS7-9","2008-01-01","2008-12-31","1980-01-01","1980-01-01","671","USBICI","2008","-","NULL","USD","USD","Y","4044941.8000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","4044941.8000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|671|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|672|2008","SPQS7-9","2008-01-01","2008-12-31","1980-01-01","1980-01-01","672","USBICI","2008","-","NULL","USD","USD","Y","19128535.5700","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","19128535.5700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|672|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|673|2008","SPQS7-9","2008-01-01","2008-12-31","1980-01-01","1980-01-01","673","USBICI","2008","-","NULL","USD","USD","Y","8302745.4300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","8302745.4300","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|673|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS7-9|675|2008","SPQS7-9","2008-01-01","2008-12-31","1980-01-01","1980-01-01","675","USBICI","2008","-","NULL","USD","USD","Y","125398.4400","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","125398.4400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS7-9|675|2008",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2018-12-01","BICI Internal QS|QS|SPQS13|696|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","696","USBICI","2013","-","NULL","USD","USD","Y","4157457.3300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","4157457.3300","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|696|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS13|672|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","672","USBICI","2013","-","NULL","USD","USD","Y","-32027.1100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-32027.1100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|672|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS13|685|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","685","USBICI","2013","-","NULL","USD","USD","Y","17745.5400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","17745.5400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|685|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS13|686|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","686","USBICI","2013","-","NULL","USD","USD","Y","7500.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","7500.0000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|686|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS13|688|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","688","USBICI","2013","-","NULL","USD","USD","Y","-78814.7600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-78814.7600","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|688|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS13|696|2013","SPQS13","2013-01-01","2013-12-31","1980-01-01","1980-01-01","696","USBICI","2013","-","NULL","USD","USD","Y","85.8700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","85.8700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS13|696|2013",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS14|668|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","668","USBICI","2014","-","NULL","USD","USD","Y","120264.8600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","120264.8600","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|668|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS14|671|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","671","USBICI","2014","-","NULL","USD","USD","Y","-25487.5600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-25487.5600","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|671|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS14|672|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","672","USBICI","2014","-","NULL","USD","USD","Y","-27819.3800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-27819.3800","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|672|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS14|685|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","685","USBICI","2014","-","NULL","USD","USD","Y","117427.5200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","117427.5200","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|685|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS14|686|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","686","USBICI","2014","-","NULL","USD","USD","Y","16750.0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","16750.0100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|686|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS14|687|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","687","USBICI","2014","-","NULL","USD","USD","Y","101082.3700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","101082.3700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|687|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS14|688|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","688","USBICI","2014","-","NULL","USD","USD","Y","587044.7900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","587044.7900","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|688|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS14|696|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","696","USBICI","2014","-","NULL","USD","USD","Y","-5516.7700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-5516.7700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|696|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS14|713|2014","SPQS14","2014-01-01","2014-12-31","1980-01-01","1980-01-01","713","USBICI","2014","-","NULL","USD","USD","Y","157.5200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","157.5200","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS14|713|2014",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS15|668|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","668","USBICI","2015","-","NULL","USD","USD","Y","1092697.7400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1092697.7400","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|668|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS15|671|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","671","USBICI","2015","-","NULL","USD","USD","Y","-63120.6800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-63120.6800","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|671|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS15|672|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","672","USBICI","2015","-","NULL","USD","USD","Y","166363.6500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","166363.6500","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|672|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS15|673|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","673","USBICI","2015","-","NULL","USD","USD","Y","-46534.0800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-46534.0800","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|673|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS15|685|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","685","USBICI","2015","-","NULL","USD","USD","Y","1500.0100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1500.0100","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|685|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS15|686|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","686","USBICI","2015","-","NULL","USD","USD","Y","-2338.0700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","-2338.0700","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|686|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS15|687|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","687","USBICI","2015","-","NULL","USD","USD","Y","51594.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","51594.0000","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|687|2015",""
"","A","CI-LS-TTY-UN","BICI_RI_Incurred","2019-03-01","BICI Internal QS|QS|SPQS15|688|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","688","USBICI","2015","-","NULL","USD","USD","Y","391499.7500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","391499.7500","T1","","","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|688|2015",""
