PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,ExcelRowHash,RunNumber,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43205|43570|29221|29221|795|623|2018|N|USD|USD|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,795,623,2018,N,,USD,USD,Y,9420.426994,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43205|43570|29221|29221|795|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43235|43600|29221|29221|795|623|2018|N|USD|USD|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,795,623,2018,N,,USD,USD,Y,7065.320245,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43235|43600|29221|29221|795|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43266|43631|29221|29221|795|623|2018|N|USD|USD|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,795,623,2018,N,,USD,USD,Y,10597.98037,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43266|43631|29221|29221|795|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43296|43661|29221|29221|795|623|2018|N|USD|USD|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,795,623,2018,N,,USD,USD,Y,12953.08712,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43296|43661|29221|29221|795|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43327|43692|29221|29221|795|623|2018|N|USD|USD|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,795,623,2018,N,,USD,USD,Y,4710.213497,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43327|43692|29221|29221|795|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43358|43723|29221|29221|795|623|2018|N|USD|USD|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,795,623,2018,N,,USD,USD,Y,7065.320245,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43358|43723|29221|29221|795|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43388|43753|29221|29221|795|623|2018|N|USD|USD|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,795,623,2018,N,,USD,USD,Y,8242.87362,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43388|43753|29221|29221|795|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43419|43784|29221|29221|795|623|2018|N|USD|USD|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,795,623,2018,N,,USD,USD,Y,8242.87362,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43419|43784|29221|29221|795|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43449|43814|29221|29221|795|623|2018|N|USD|USD|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,795,623,2018,N,,USD,USD,Y,10597.98037,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43449|43814|29221|29221|795|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,73065.28841,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/02/2018,15/02/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,13284.59789,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/03/2018,15/03/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,23248.04631,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,26569.19579,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,19926.89684,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,29890.34526,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,36532.64421,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,13284.59789,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,19926.89684,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,23248.04631,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,23248.04631,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,29890.34526,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43115|43480|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,18266.3221,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43115|43480|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43146|43511|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/02/2018,15/02/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,3321.149473,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43146|43511|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43174|43539|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/03/2018,15/03/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,5812.011578,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43174|43539|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43205|43570|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,6642.298946,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43205|43570|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43235|43600|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,4981.72421,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43235|43600|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43266|43631|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,7472.586315,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43266|43631|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43296|43661|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,9133.161051,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43296|43661|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43327|43692|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,3321.149473,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43327|43692|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43358|43723|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,4981.72421,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43358|43723|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43388|43753|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,5812.011578,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43388|43753|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43419|43784|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,5812.011578,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43419|43784|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43449|43814|29221|29221|695|2623|2018|N|USD|USD|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,695,2623,2018,N,,USD,USD,Y,7472.586315,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43449|43814|29221|29221|695|2623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,16038.72185,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/02/2018,15/02/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,2916.131245,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/03/2018,15/03/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,5103.229678,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,5832.26249,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,4374.196867,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,6561.295301,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43266|43631|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,8019.360923,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43296|43661|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,2916.131245,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43327|43692|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,4374.196867,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43358|43723|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,5103.229678,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43388|43753|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,5103.229678,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43419|43784|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,6561.295301,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43449|43814|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43115|43480|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,4009.680462,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43115|43480|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43146|43511|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/02/2018,15/02/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,729.0328112,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43146|43511|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43174|43539|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/03/2018,15/03/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,1275.80742,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43174|43539|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43205|43570|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,1458.065622,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43205|43570|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43235|43600|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,1093.549217,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43235|43600|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43266|43631|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/06/2018,15/06/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,1640.323825,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43266|43631|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43296|43661|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/07/2018,15/07/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,2004.840231,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43296|43661|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43327|43692|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/08/2018,15/08/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,729.0328112,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43327|43692|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43358|43723|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/09/2018,15/09/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,1093.549217,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43358|43723|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43388|43753|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/10/2018,15/10/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,1275.80742,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43388|43753|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43419|43784|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/11/2018,15/11/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,1275.80742,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43419|43784|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-B,BusinessPlan,15/12/2017,P-AC-B|BusinessPlan|NOPOLICY|43449|43814|29221|29221|695|623|2018|N|USD|USD|Y|,NOPOLICY,15/12/2018,15/12/2019,01/01/1980,01/01/1980,695,623,2018,N,,USD,USD,Y,1640.323825,,-1,New,,,,,,-,-,0,,,,P-AC-B|BusinessPlan|NOPOLICY|43449|43814|29221|29221|695|623|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00081|USBICI|2018|N|USD|USD|Y|,NOPOLICY,15/01/2018,15/01/2019,01/01/1980,01/01/1980,TRI00081,USBICI,2018,N,,USD,USD,Y,316891.8919,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43115|43480|29221|29221|TRI00081|USBICI|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|TRI00081|USBICI|2018|N|USD|USD|Y|,NOPOLICY,15/02/2018,15/02/2019,01/01/1980,01/01/1980,TRI00081,USBICI,2018,N,,USD,USD,Y,140840.8408,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43146|43511|29221|29221|TRI00081|USBICI|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|TRI00081|USBICI|2018|N|USD|USD|Y|,NOPOLICY,15/03/2018,15/03/2019,01/01/1980,01/01/1980,TRI00081,USBICI,2018,N,,USD,USD,Y,246471.4715,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43174|43539|29221|29221|TRI00081|USBICI|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|TRI00081|USBICI|2018|N|USD|USD|Y|,NOPOLICY,15/04/2018,15/04/2019,01/01/1980,01/01/1980,TRI00081,USBICI,2018,N,,USD,USD,Y,316891.8919,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43205|43570|29221|29221|TRI00081|USBICI|2018|N|USD|USD|Y|,0,
,F,P-AC-P,BusinessPlan,15/12/2017,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|TRI00081|USBICI|2018|N|USD|USD|Y|,NOPOLICY,15/05/2018,15/05/2019,01/01/1980,01/01/1980,TRI00081,USBICI,2018,N,,USD,USD,Y,246471.4715,,-1,New,,,,,,-,-,0,,,,P-AC-P|BusinessPlan|NOPOLICY|43235|43600|29221|29221|TRI00081|USBICI|2018|N|USD|USD|Y|,0,
