"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"NULL","A","CC-LS-FAC-UN","BICI_RI_Paid","2018-12-01","SL Facultative spend|FAC|DEW2014|668|2014","DEW2014","2014-01-01","2014-12-31","1980-01-01","1980-01-01","668","USBICI","2014","-","NULL","USD","USD","Y","3119.9800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","3119.9800","T1","NULL","NULL","FAC","SL Facultative spend","SL Facultative spend|FAC|DEW2014|668|2014","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNQQS|QS|SPEXTAQS18|719|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","719","USBICI","2018","-","NULL","USD","USD","Y","315.2900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","315.2900","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|719|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNQQS|QS|SPEXTAQS18|722|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","722","USBICI","2018","-","NULL","USD","USD","Y","4827.8900","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","4827.8900","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|722|2018","NULL"
"NULL","A","CC-LS-UNK-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|UNK||CPWE|2009","BICI_HISTORICAL","2009-01-01","2009-12-31","1980-01-01","1980-01-01","CPWE","USBICI","2009","-","NULL","USD","USD","Y","124729.2800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","124729.2800","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK||CPWE|2009","NULL"
"NULL","A","CC-LS-UNK-UN","BICI_RI_Paid","2018-12-01","HISTORICAL BLANK|UNK||CPWE|2009","BICI_HISTORICAL","2009-01-01","2009-12-31","1980-01-01","1980-01-01","CPWE","USBICI","2009","-","NULL","USD","USD","Y","104365.3100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","104365.3100","T1","NULL","NULL","UNK","BICI_HISTORICAL","HISTORICAL BLANK|UNK||CPWE|2009","NULL"
"NULL","A","CC-LS-FAC-UN","BICI_RI_Paid","2018-12-01","SL Facultative spend|FAC|DEW2015|668|2015","DEW2015","2015-01-01","2015-12-31","1980-01-01","1980-01-01","668","USBICI","2015","-","NULL","USD","USD","Y","1060910.1800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1060910.1800","T1","NULL","NULL","FAC","SL Facultative spend","SL Facultative spend|FAC|DEW2015|668|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPSUR7-9|686|2009","SPSUR7-9","2009-01-01","2009-12-31","1980-01-01","1980-01-01","686","USBICI","2009","-","NULL","USD","USD","Y","1575650.5200","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1575650.5200","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPSUR7-9|686|2009","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|WTHQS12|729|2013","WTHQS12","2013-01-01","2013-12-31","1980-01-01","1980-01-01","729","USBICI","2013","-","NULL","USD","USD","Y","16250.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","16250.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|WTHQS12|729|2013","NULL"
"NULL","A","CC-LS-UNK-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|UNK||TRI00068|2008","BICI_HISTORICAL","2008-01-01","2008-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2008","-","NULL","USD","USD","Y","1825460.2600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1825460.2600","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK||TRI00068|2008","NULL"
"NULL","A","CC-LS-UNK-UN","BICI_RI_Paid","2018-12-01","HISTORICAL BLANK|UNK||TRI00068|2008","BICI_HISTORICAL","2008-01-01","2008-12-31","1980-01-01","1980-01-01","TRI00068","USBICI","2008","-","NULL","USD","USD","Y","6806208.3600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","6806208.3600","T1","NULL","NULL","UNK","BICI_HISTORICAL","HISTORICAL BLANK|UNK||TRI00068|2008","NULL"
"NULL","A","CC-LS-UNK-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|UNK||CPCE|2009","BICI_HISTORICAL","2009-01-01","2009-12-31","1980-01-01","1980-01-01","CPCE","USBICI","2009","-","NULL","USD","USD","Y","1850054.6800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1850054.6800","T1","NULL","NULL","UNK","BICI Internal QS","BICI Internal QS|UNK||CPCE|2009","NULL"
"NULL","A","CC-LS-UNK-UN","BICI_RI_Paid","2018-12-01","HISTORICAL BLANK|UNK||CPCE|2009","BICI_HISTORICAL","2009-01-01","2009-12-31","1980-01-01","1980-01-01","CPCE","USBICI","2009","-","NULL","USD","USD","Y","1640328.3000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1640328.3000","T1","NULL","NULL","UNK","BICI_HISTORICAL","HISTORICAL BLANK|UNK||CPCE|2009","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|CPQS10|CPCE|2011","CPQS10","2011-01-01","2011-12-31","1980-01-01","1980-01-01","CPCE","USBICI","2011","-","NULL","USD","USD","Y","32246.4000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","32246.4000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|CPQS10|CPCE|2011","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|CPQS10|CPEA|2011","CPQS10","2011-01-01","2011-12-31","1980-01-01","1980-01-01","CPEA","USBICI","2011","-","NULL","USD","USD","Y","700919.1300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","700919.1300","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|CPQS10|CPEA|2011","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","Property XL|XL|CPXOL08|CPCE|2008","CPXOL08","2008-01-01","2008-12-31","1980-01-01","1980-01-01","CPCE","USBICI","2008","-","NULL","USD","USD","Y","4689955.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","4689955.0000","T1","NULL","NULL","XL","Property XL","Property XL|XL|CPXOL08|CPCE|2008","NULL"
"NULL","A","CC-LS-FAC-UN","BICI_RI_Paid","2018-12-01","SL Facultative spend|FAC|DEW2013|668|2013","DEW2013","2013-01-01","2013-12-31","1980-01-01","1980-01-01","668","USBICI","2013","-","NULL","USD","USD","Y","5812.8100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","5812.8100","T1","NULL","NULL","FAC","SL Facultative spend","SL Facultative spend|FAC|DEW2013|668|2013","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS17|671|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","671","USBICI","2017","-","NULL","USD","USD","Y","146647.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","146647.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|671|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","BICI Internal QS|QS|SPQS17|672|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","672","USBICI","2017","-","NULL","USD","USD","Y","2769940.1600","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2769940.1600","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|672|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNQQS|QS|SPEXTAQS18|696|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","696","USBICI","2018","-","NULL","USD","USD","Y","2902.8100","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","2902.8100","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|696|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNQQS|QS|SPEXTAQS18|699|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","699","USBICI","2018","-","NULL","USD","USD","Y","1231.1300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1231.1300","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|699|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNQQS|QS|SPEXTAQS18|713|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","713","USBICI","2018","-","NULL","USD","USD","Y","1799.6300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1799.6300","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|713|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNICH - Surplus|QS|SPEXTSUR17|672|2017","SPEXTSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","672","USBICI","2017","-","NULL","USD","USD","Y","153164.8800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","153164.8800","T1","NULL","NULL","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR17|672|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNICH - Surplus|QS|SPEXTSUR17|686|2017","SPEXTSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","686","USBICI","2017","-","NULL","USD","USD","Y","6627.6300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","6627.6300","T1","NULL","NULL","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR17|686|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2018-12-01","MUNICH - Surplus|QS|SPEXTSUR17|696|2017","SPEXTSUR17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","696","USBICI","2017","-","NULL","USD","USD","Y","1555.3800","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","B","-","1555.3800","T1","NULL","NULL","QS","MUNICH - Surplus","MUNICH - Surplus|QS|SPEXTSUR17|696|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","BICI Internal QS|QS|SPQS15|713|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","713","USBICI","2015","-","NULL","USD","USD","Y","19152.9900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","19152.9900","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|713|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","BICI Internal QS|QS|SPQS15|719|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","719","USBICI","2015","-","NULL","USD","USD","Y","935.5400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","935.5400","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|719|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","BICI Internal QS|QS|SPQS15|739|2015","SPQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","739","USBICI","2015","-","NULL","USD","USD","Y","81.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","81.0000","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS15|739|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","BICI Internal QS|QS|SPQS16|668|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","668","USBICI","2016","-","NULL","USD","USD","Y","558452.6900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","558452.6900","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|668|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","BICI Internal QS|QS|SPQS16|671|2016","SPQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","671","USBICI","2016","-","NULL","USD","USD","Y","220523.1500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","220523.1500","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS16|671|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTAQS18|673|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","673","USBICI","2018","-","NULL","USD","USD","Y","2462.7200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","2462.7200","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|673|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTAQS18|686|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","686","USBICI","2018","-","NULL","USD","USD","Y","1390.0600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","1390.0600","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|686|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTAQS18|687|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","687","USBICI","2018","-","NULL","USD","USD","Y","36149.0700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","36149.0700","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|687|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTAQS18|688|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","688","USBICI","2018","-","NULL","USD","USD","Y","178.5400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","178.5400","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|688|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTAQS18|696|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","696","USBICI","2018","-","NULL","USD","USD","Y","5008.8100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","5008.8100","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|696|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTAQS18|699|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","699","USBICI","2018","-","NULL","USD","USD","Y","45174.3800","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","45174.3800","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|699|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTAQS18|713|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","713","USBICI","2018","-","NULL","USD","USD","Y","4082.8300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","4082.8300","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|713|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTAQS18|719|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","719","USBICI","2018","-","NULL","USD","USD","Y","172.6400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","172.6400","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|719|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTAQS18|722|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","722","USBICI","2018","-","NULL","USD","USD","Y","3859.4500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","3859.4500","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|722|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTAQS18|764|2018","SPEXTAQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","764","USBICI","2018","-","NULL","USD","USD","Y","16531.9700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","16531.9700","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTAQS18|764|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTBQS18|735|2018","SPEXTBQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","735","USBICI","2018","-","NULL","USD","USD","Y","9209.2400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","9209.2400","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTBQS18|735|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTBQS18|736|2018","SPEXTBQS18","2018-01-01","2018-12-31","1980-01-01","1980-01-01","736","USBICI","2018","-","NULL","USD","USD","Y","30106.5000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","30106.5000","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTBQS18|736|2018","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS15|668|2015","SPEXTQS15","2015-01-01","2015-12-31","1980-01-01","1980-01-01","668","USBICI","2015","-","NULL","USD","USD","Y","38.7200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","38.7200","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS15|668|2015","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS16|668|2016","SPEXTQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","668","USBICI","2016","-","NULL","USD","USD","Y","2504.9200","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","2504.9200","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS16|668|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS16|671|2016","SPEXTQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","671","USBICI","2016","-","NULL","USD","USD","Y","16.1700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","16.1700","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS16|671|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS16|672|2016","SPEXTQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","672","USBICI","2016","-","NULL","USD","USD","Y","911.2300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","911.2300","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS16|672|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS16|713|2016","SPEXTQS16","2016-01-01","2016-12-31","1980-01-01","1980-01-01","713","USBICI","2016","-","NULL","USD","USD","Y","83.9700","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","83.9700","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS16|713|2016","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS17|668|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","668","USBICI","2017","-","NULL","USD","USD","Y","13638.1500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","13638.1500","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|668|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS17|671|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","671","USBICI","2017","-","NULL","USD","USD","Y","2276.1500","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","2276.1500","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|671|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS17|672|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","672","USBICI","2017","-","NULL","USD","USD","Y","39842.6100","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","39842.6100","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|672|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS17|673|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","673","USBICI","2017","-","NULL","USD","USD","Y","797.3600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","797.3600","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|673|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS17|674|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","674","USBICI","2017","-","NULL","USD","USD","Y","483.3000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","483.3000","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|674|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS17|686|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","686","USBICI","2017","-","NULL","USD","USD","Y","2503.7300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","2503.7300","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|686|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS17|687|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","687","USBICI","2017","-","NULL","USD","USD","Y","9770.6000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","9770.6000","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|687|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-03-01","MUNQQS|QS|SPEXTQS17|688|2017","SPEXTQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","688","USBICI","2017","-","NULL","USD","USD","Y","137.1300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","137.1300","T1","NULL","NULL","QS","MUNQQS","MUNQQS|QS|SPEXTQS17|688|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-06-01","BICI Internal QS|QS|SPQS17|668|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","668","USBICI","2017","-","NULL","USD","USD","Y","201853.6300","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","201853.6300","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|668|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-06-01","BICI Internal QS|QS|SPQS17|671|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","671","USBICI","2017","-","NULL","USD","USD","Y","9423.4400","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","9423.4400","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|671|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-06-01","BICI Internal QS|QS|SPQS17|672|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","672","USBICI","2017","-","NULL","USD","USD","Y","259908.6900","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","259908.6900","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|672|2017","NULL"
"NULL","A","CC-LS-TTY-UN","BICI_RI_Paid","2019-06-01","BICI Internal QS|QS|SPQS17|686|2017","SPQS17","2017-01-01","2017-12-31","1980-01-01","1980-01-01","686","USBICI","2017","-","NULL","USD","USD","Y","6911.2600","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","B","-","6911.2600","T1","NULL","NULL","QS","BICI Internal QS","BICI Internal QS|QS|SPQS17|686|2017","NULL"
