PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|715|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,715,USBICI,2015,-,NULL,USD,USD,Y,439354.40,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,439354.40,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|715|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|715|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,715,USBICI,2015,-,NULL,USD,USD,Y,8270.38,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,8270.38,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|715|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|MUNQQS|QS|USD|715|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,715,USBICI,2017,-,NULL,USD,USD,Y,14581.04,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,14581.00,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|715|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|713|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,713,USBICI,2017,-,NULL,USD,USD,Y,173014.89,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,173014.89,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|713|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|713|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,713,USBICI,2018,-,NULL,USD,USD,Y,349360.55,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,349360.55,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|713|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|719|2012,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,USBICI,2012,-,NULL,USD,USD,Y,541888.47,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,541888.47,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|719|2012,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|MUNICH - Surplus|QS|USD|715|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,715,USBICI,2018,-,NULL,USD,USD,Y,130.35,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,130.35,T1,NULL,NULL,QS,MUNICH - Surplus,BICI_Earned_Agresso|MUNICH - Surplus|QS|USD|715|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|MUNQQS|QS|USD|715|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,715,USBICI,2018,-,NULL,USD,USD,Y,11623.08,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,11623.08,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|715|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|719|2013,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,USBICI,2013,-,NULL,USD,USD,Y,1533731.51,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,1533731.51,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|719|2013,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|719|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,719,USBICI,2015,-,NULL,USD,USD,Y,8270.32,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,8270.32,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|719|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|TALK - Political Risks XL|XL|USD|727|2012,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,USBICI,2012,-,NULL,USD,USD,Y,12250.17,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,12250.17,T1,NULL,NULL,XL,TALK - Political Risks XL,BICI_Earned_Agresso|TALK - Political Risks XL|XL|USD|727|2012,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Internal QS  - Political Risks|QS|USD|727|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,USBICI,2018,-,NULL,USD,USD,Y,224342.71,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,224342.71,T1,NULL,NULL,QS,Internal QS  - Political Risks,BICI_Earned_Agresso|Internal QS  - Political Risks|QS|USD|727|2018,NULL
NULL,A,P-EP-P-FAC,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|FAC|USD|727|2013,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,USBICI,2013,-,NULL,USD,USD,Y,23473.97,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,23474.00,T1,NULL,NULL,FAC,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|FAC|USD|727|2013,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Internal QS  - Political Risks|QS|USD|727|2014,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,USBICI,2014,-,NULL,USD,USD,Y,250455.12,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,250455.12,T1,NULL,NULL,QS,Internal QS  - Political Risks,BICI_Earned_Agresso|Internal QS  - Political Risks|QS|USD|727|2014,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|675|2011,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,675,USBICI,2011,-,NULL,USD,USD,Y,9156.33,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,9156.00,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|675|2011,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|675|2012,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,675,USBICI,2012,-,NULL,USD,USD,Y,1661167.50,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,1661167.50,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|675|2012,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Lawyers QS|QS|USD|675|2013,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,675,USBICI,2013,-,NULL,USD,USD,Y,75572.07,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,75572.00,T1,NULL,NULL,QS,Lawyers QS,BICI_Earned_Agresso|Lawyers QS|QS|USD|675|2013,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|TALK - Political Risks XL|XL|USD|727|2014,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,USBICI,2014,-,NULL,USD,USD,Y,30283.13,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,30283.13,T1,NULL,NULL,XL,TALK - Political Risks XL,BICI_Earned_Agresso|TALK - Political Risks XL|XL|USD|727|2014,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|TALK - Political Risks XL|XL|USD|727|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,USBICI,2015,-,NULL,USD,USD,Y,18345.48,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,18345.48,T1,NULL,NULL,XL,TALK - Political Risks XL,BICI_Earned_Agresso|TALK - Political Risks XL|XL|USD|727|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|729|2012,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,729,USBICI,2012,-,NULL,USD,USD,Y,345.00,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,345.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|729|2012,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|729|2014,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,729,USBICI,2014,-,NULL,USD,USD,Y,754526.24,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,754526.24,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|729|2014,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Internal QS  - Political Risks|QS|USD|727|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,USBICI,2015,-,NULL,USD,USD,Y,412702.04,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,412702.04,T1,NULL,NULL,QS,Internal QS  - Political Risks,BICI_Earned_Agresso|Internal QS  - Political Risks|QS|USD|727|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Master RI|QS|USD|727|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,727,USBICI,2018,-,NULL,USD,USD,Y,319.00,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,319.00,T1,NULL,NULL,QS,Master RI,BICI_Earned_Agresso|Master RI|QS|USD|727|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Terrorism XLs|XL|USD|728|2013,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,728,USBICI,2013,-,NULL,USD,USD,Y,0.00,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,0.00,T1,NULL,NULL,XL,Terrorism XLs,BICI_Earned_Agresso|Terrorism XLs|XL|USD|728|2013,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|729|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,729,USBICI,2015,-,NULL,USD,USD,Y,481054.42,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,481054.42,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|729|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|735|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2017,-,NULL,USD,USD,Y,62914.94,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,62914.94,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|735|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Terrorism XLs|XL|USD|728|2012,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,728,USBICI,2012,-,NULL,USD,USD,Y,0.01,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,0.01,T1,NULL,NULL,XL,Terrorism XLs,BICI_Earned_Agresso|Terrorism XLs|XL|USD|728|2012,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Risk & Agg XL|XL|USD|735|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2018,-,NULL,USD,USD,Y,235500.00,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,235500.00,T1,NULL,NULL,XL,BICI Risk & Agg XL,BICI_Earned_Agresso|BICI Risk & Agg XL|XL|USD|735|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|735|2013,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2013,-,NULL,USD,USD,Y,321236.14,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,321236.14,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|735|2013,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|735|2014,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2014,-,NULL,USD,USD,Y,1892456.33,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,1892456.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|735|2014,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|735|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2015,-,NULL,USD,USD,Y,4259517.33,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,4259517.33,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|735|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|729|2013,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,729,USBICI,2013,-,NULL,USD,USD,Y,134559.00,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,134559.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|729|2013,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|MUNQQS|QS|USD|736|2016,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2016,-,NULL,USD,USD,Y,3136.18,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,3136.18,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|736|2016,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|736|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2017,-,NULL,USD,USD,Y,6406851.69,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,6406852.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|736|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|735|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2015,-,NULL,USD,USD,Y,16540.64,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,16540.64,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|735|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|MUNQQS|QS|USD|735|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2017,-,NULL,USD,USD,Y,100905.50,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,100905.50,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|735|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|MUNICH - Surplus|QS|USD|735|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2018,-,NULL,USD,USD,Y,4588.38,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,4588.38,T1,NULL,NULL,QS,MUNICH - Surplus,BICI_Earned_Agresso|MUNICH - Surplus|QS|USD|735|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|MUNQQS|QS|USD|735|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2018,-,NULL,USD,USD,Y,86732.19,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,86732.19,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|735|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|735|2016,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,735,USBICI,2016,-,NULL,USD,USD,Y,16777.96,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,16777.96,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|735|2016,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|MUNQQS|QS|USD|736|2015,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2015,-,NULL,USD,USD,Y,8736.13,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,8736.00,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|736|2015,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|736|2013,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2013,-,NULL,USD,USD,Y,4803324.27,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,4803324.27,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|736|2013,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|736|2014,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2014,-,NULL,USD,USD,Y,6941864.72,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,6941864.72,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|736|2014,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Professions|XL|USD|736|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2017,-,NULL,USD,USD,Y,26088.70,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,26089.00,T1,NULL,NULL,XL,Professions,BICI_Earned_Agresso|Professions|XL|USD|736|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|675|2013,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,675,USBICI,2013,-,NULL,USD,USD,Y,4209.22,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,4209.22,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|675|2013,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|675|2014,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,675,USBICI,2014,-,NULL,USD,USD,Y,4405.38,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,4405.00,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|675|2014,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|HISTORICAL BLANK|UNK|USD|685|2006,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,685,USBICI,2006,-,NULL,USD,USD,Y,0.00,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,0.00,T1,NULL,NULL,UNK,BICI_HISTORICAL,BICI_Earned_Agresso|HISTORICAL BLANK|UNK|USD|685|2006,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|685|2007,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,685,USBICI,2007,-,NULL,USD,USD,Y,1083.00,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,1083.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|685|2007,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|UNK|USD|685|2007,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,685,USBICI,2007,-,NULL,USD,USD,Y,26062599.91,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,26062599.91,T1,NULL,NULL,UNK,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|UNK|USD|685|2007,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|UNK|USD|685|2008,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,685,USBICI,2008,-,NULL,USD,USD,Y,33898617.54,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,33898617.54,T1,NULL,NULL,UNK,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|UNK|USD|685|2008,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|736|2016,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2016,-,NULL,USD,USD,Y,11028600.89,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,11028600.89,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|736|2016,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|736|2016,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2016,-,NULL,USD,USD,Y,20972.44,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,20972.44,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|736|2016,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|MUNQQS|QS|USD|736|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2018,-,NULL,USD,USD,Y,279691.25,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,279691.25,T1,NULL,NULL,QS,MUNQQS,BICI_Earned_Agresso|MUNQQS|QS|USD|736|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|CUNA QS|QS|USD|736|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2017,-,NULL,USD,USD,Y,37057.39,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,37057.39,T1,NULL,NULL,QS,CUNA QS,BICI_Earned_Agresso|CUNA QS|QS|USD|736|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|736|2017,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2017,-,NULL,USD,USD,Y,78643.68,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,78643.68,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|736|2017,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|BICI Internal QS|QS|USD|736|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2018,-,NULL,USD,USD,Y,0.00,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,0.00,T1,NULL,NULL,QS,BICI Internal QS,BICI_Earned_Agresso|BICI Internal QS|QS|USD|736|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2018,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|736|2018,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,736,USBICI,2018,-,NULL,USD,USD,Y,158800.25,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,158800.25,T1,NULL,NULL,XL,Systemic cover - Clash,BICI_Earned_Agresso|Systemic cover - Clash|XL|USD|736|2018,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|Professions|XL |USD|674|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,674,USBICI,2020,-,NULL,USD,USD,Y,3639.46,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,3639.46,T1,NULL,NULL,XL ,Professions,BICI_Earned_Agresso|Professions|XL |USD|674|2020,NULL
NULL,A,P-EP-P-TTY,BICI_Earned_Agresso,01/12/2020,BICI_Earned_Agresso|Professions|XL |USD|686|2020,NOPOLICY,01/01/1980,01/01/1980,01/01/1980,01/01/1980,686,USBICI,2020,-,NULL,USD,USD,Y,207912.99,NULL,NULL,New,NULL,NULL,NULL,NULL,NULL,E,-,207912.99,T1,NULL,NULL,XL ,Professions,BICI_Earned_Agresso|Professions|XL |USD|686|2020,NULL
