PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,ExcelRowHash,RunNumber,BeazleyCatCode
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Hurricane Florence|Inwards|2018|USD|Syndicate 2623|Hurricane Florence|2018|31/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2018,-,,USD,USD,Y,-262911.68,,,Adjustment,,,,,,E,-,-262911.68,T1,,,Treaty|Cat|Hurricane Florence|Inwards|2018|USD|Syndicate 2623|Hurricane Florence|2018|31/08/2018|TRI00004,5,18F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Typhoon Jebi|Inwards|2018|USD|Syndicate 623|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2018,-,,USD,USD,Y,-124994.52,,,Adjustment,,,,,,E,-,-124994.52,T1,,,Treaty|Cat|Typhoon Jebi|Inwards|2018|USD|Syndicate 623|Typhoon Jebi|2018|26/08/2018|TRI00004,5,18G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Typhoon Jebi|Inwards|2018|USD|Syndicate 2623|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2018,-,,USD,USD,Y,-569419.48,,,Adjustment,,,,,,E,-,-569419.48,T1,,,Treaty|Cat|Typhoon Jebi|Inwards|2018|USD|Syndicate 2623|Typhoon Jebi|2018|26/08/2018|TRI00004,5,18G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Hurricane Michael|Inwards|2018|USD|Syndicate 623|Hurricane Michael|2018|07/10/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2018,-,,USD,USD,Y,-101327.04,,,Adjustment,,,,,,E,-,-101327.04,T1,,,Treaty|Cat|Hurricane Michael|Inwards|2018|USD|Syndicate 623|Hurricane Michael|2018|07/10/2018|TRI00004,5,18J         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Hurricane Michael|Inwards|2018|USD|Syndicate 2623|Hurricane Michael|2018|07/10/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2018,-,,USD,USD,Y,-461600.96,,,Adjustment,,,,,,E,-,-461600.96,T1,,,Treaty|Cat|Hurricane Michael|Inwards|2018|USD|Syndicate 2623|Hurricane Michael|2018|07/10/2018|TRI00004,5,18J         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 623|CAMP WILDFIRE|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2018,-,,USD,USD,Y,-426858.3,,,Adjustment,,,,,,E,-,-426858.3,T1,,,Treaty|Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 623|CAMP WILDFIRE|2018|08/11/2018|TRI00004,5,18K         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 2623|CAMP WILDFIRE|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2018,-,,USD,USD,Y,-1944576.7,,,Adjustment,,,,,,E,-,-1944576.7,T1,,,Treaty|Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 2623|CAMP WILDFIRE|2018|08/11/2018|TRI00004,5,18K         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Storm Dorian|Inwards|2019|USD|Syndicate 623|Storm Dorian|2019|01/09/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2019,-,,USD,USD,Y,-38304,,,Adjustment,,,,,,E,-,-38304,T1,,,Treaty|Cat|Storm Dorian|Inwards|2019|USD|Syndicate 623|Storm Dorian|2019|01/09/2019|TRI00004,5,19D         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Storm Dorian|Inwards|2019|USD|Syndicate 2623|Storm Dorian|2019|01/09/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2019,-,,USD,USD,Y,-174496,,,Adjustment,,,,,,E,-,-174496,T1,,,Treaty|Cat|Storm Dorian|Inwards|2019|USD|Syndicate 2623|Storm Dorian|2019|01/09/2019|TRI00004,5,19D         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 623|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2019,-,,USD,USD,Y,-305354.52,,,Adjustment,,,,,,E,-,-305354.52,T1,,,Treaty|Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 623|Typhoon Faxai|2019|29/08/2019|TRI00004,5,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 2623|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2019,-,,USD,USD,Y,-1391059.48,,,Adjustment,,,,,,E,-,-1391059.48,T1,,,Treaty|Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 2623|Typhoon Faxai|2019|29/08/2019|TRI00004,5,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2019,-,,USD,USD,Y,-114307.2,,,Adjustment,,,,,,E,-,-114307.2,T1,,,Treaty|Cat|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019|TRI00004,5,19F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2019,-,,USD,USD,Y,-520732.8,,,Adjustment,,,,,,E,-,-520732.8,T1,,,Treaty|Cat|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019|TRI00004,5,19F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Woolsey Wildfire|Inwards|2018|USD|Syndicate 623|Woolsey Wildfire|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,623,2018,-,,USD,USD,Y,86674.32,,,New,,,,,,E,-,86674.32,T1,,,Treaty|Cat|Woolsey Wildfire|Inwards|2018|USD|Syndicate 623|Woolsey Wildfire|2018|08/11/2018|TRI00004,5,18L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat|Woolsey Wildfire|Inwards|2018|USD|Syndicate 2623|Woolsey Wildfire|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,2623,2018,-,,USD,USD,Y,394849.68,,,New,,,,,,E,-,394849.68,T1,,,Treaty|Cat|Woolsey Wildfire|Inwards|2018|USD|Syndicate 2623|Woolsey Wildfire|2018|08/11/2018|TRI00004,5,18L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Covid-19|Inwards|2020|USD|Syndicate 623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2020,-,,USD,USD,Y,72000,,,New,,,,,,E,-,72000,T1,,,Treaty|Ex Cat|Covid-19|Inwards|2020|USD|Syndicate 623|Coronavirus|2020|11/03/2020|TRI00012,5,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Covid-19|Inwards|2020|USD|Syndicate 2623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2020,-,,USD,USD,Y,328000,,,New,,,,,,E,-,328000,T1,,,Treaty|Ex Cat|Covid-19|Inwards|2020|USD|Syndicate 2623|Coronavirus|2020|11/03/2020|TRI00012,5,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Covid-19|Inwards|2019|USD|Syndicate 623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2019,-,,USD,USD,Y,22500,,,New,,,,,,E,-,22500,T1,,,Treaty|Ex Cat|Covid-19|Inwards|2019|USD|Syndicate 623|Coronavirus|2020|11/03/2020|TRI00012,5,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Covid-19|Inwards|2019|USD|Syndicate 2623|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2019,-,,USD,USD,Y,102500,,,New,,,,,,E,-,102500,T1,,,Treaty|Ex Cat|Covid-19|Inwards|2019|USD|Syndicate 2623|Coronavirus|2020|11/03/2020|TRI00012,5,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Hurricane Harvey|Inwards|2017|USD|Syndicate 623|Hurricane Harvey|2017|17/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2017,-,,USD,USD,Y,-84514.5,,,Adjustment,,,,,,E,-,-84514.5,T1,,,Treaty|Ex Cat|Hurricane Harvey|Inwards|2017|USD|Syndicate 623|Hurricane Harvey|2017|17/08/2017|TRI00012,5,17F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Hurricane Harvey|Inwards|2017|USD|Syndicate 2623|Hurricane Harvey|2017|17/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2017,-,,USD,USD,Y,-385010.5,,,Adjustment,,,,,,E,-,-385010.5,T1,,,Treaty|Ex Cat|Hurricane Harvey|Inwards|2017|USD|Syndicate 2623|Hurricane Harvey|2017|17/08/2017|TRI00012,5,17F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Hurricane Irma|Inwards|2017|USD|Syndicate 623|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2017,-,,USD,USD,Y,-7088.4,,,Adjustment,,,,,,E,-,-7088.4,T1,,,Treaty|Ex Cat|Hurricane Irma|Inwards|2017|USD|Syndicate 623|Hurricane Irma|2017|30/08/2017|TRI00012,5,17G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Hurricane Irma|Inwards|2017|USD|Syndicate 2623|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2017,-,,USD,USD,Y,-32291.6,,,Adjustment,,,,,,E,-,-32291.6,T1,,,Treaty|Ex Cat|Hurricane Irma|Inwards|2017|USD|Syndicate 2623|Hurricane Irma|2017|30/08/2017|TRI00012,5,17G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Hurricane Maria|Inwards|2017|USD|Syndicate 623|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2017,-,,USD,USD,Y,-3694.32,,,Adjustment,,,,,,E,-,-3694.32,T1,,,Treaty|Ex Cat|Hurricane Maria|Inwards|2017|USD|Syndicate 623|Hurricane Maria|2017|16/09/2017|TRI00012,5,17H         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Hurricane Maria|Inwards|2017|USD|Syndicate 2623|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2017,-,,USD,USD,Y,-16829.68,,,Adjustment,,,,,,E,-,-16829.68,T1,,,Treaty|Ex Cat|Hurricane Maria|Inwards|2017|USD|Syndicate 2623|Hurricane Maria|2017|16/09/2017|TRI00012,5,17H         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 623|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2017,-,,USD,USD,Y,17690.22,,,New,,,,,,E,-,17690.22,T1,,,Treaty|Ex Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 623|California Wildfires|2017|20/04/2017|TRI00012,5,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 2623|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2017,-,,USD,USD,Y,80588.78,,,New,,,,,,E,-,80588.78,T1,,,Treaty|Ex Cat|CA Wildfires (North)|Inwards|2017|USD|Syndicate 2623|California Wildfires|2017|20/04/2017|TRI00012,5,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Hurricane Michael|Inwards|2018|USD|Syndicate 623|Hurricane Michael|2018|07/10/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2018,-,,USD,USD,Y,6641.46,,,New,,,,,,E,-,6641.46,T1,,,Treaty|Ex Cat|Hurricane Michael|Inwards|2018|USD|Syndicate 623|Hurricane Michael|2018|07/10/2018|TRI00012,5,18J         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Hurricane Michael|Inwards|2018|USD|Syndicate 2623|Hurricane Michael|2018|07/10/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2018,-,,USD,USD,Y,30255.54,,,New,,,,,,E,-,30255.54,T1,,,Treaty|Ex Cat|Hurricane Michael|Inwards|2018|USD|Syndicate 2623|Hurricane Michael|2018|07/10/2018|TRI00012,5,18J         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 623|CAMP WILDFIRE|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2018,-,,USD,USD,Y,-87212.7,,,Adjustment,,,,,,E,-,-87212.7,T1,,,Treaty|Ex Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 623|CAMP WILDFIRE|2018|08/11/2018|TRI00012,5,18K         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 2623|CAMP WILDFIRE|2018|08/11/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2018,-,,USD,USD,Y,-397302.3,,,Adjustment,,,,,,E,-,-397302.3,T1,,,Treaty|Ex Cat|Camp Wildfire|Inwards|2018|USD|Syndicate 2623|CAMP WILDFIRE|2018|08/11/2018|TRI00012,5,18K         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 623|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,623,2019,-,,USD,USD,Y,3816.72,,,New,,,,,,E,-,3816.72,T1,,,Treaty|Ex Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 623|Typhoon Faxai|2019|29/08/2019|TRI00012,5,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Ex Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 2623|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00012,2623,2019,-,,USD,USD,Y,17387.28,,,New,,,,,,E,-,17387.28,T1,,,Treaty|Ex Cat|Typhoon Faxai|Inwards|2019|USD|Syndicate 2623|Typhoon Faxai|2019|29/08/2019|TRI00012,5,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|T Misc|Typhoon Faxai|Inwards|2019|USD|Syndicate 623|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2019,-,,USD,USD,Y,3712.32,,,New,,,,,,E,-,3712.32,T1,,,Treaty|T Misc|Typhoon Faxai|Inwards|2019|USD|Syndicate 623|Typhoon Faxai|2019|29/08/2019|TRI00033,5,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|T Misc|Typhoon Faxai|Inwards|2019|USD|Syndicate 2623|Typhoon Faxai|2019|29/08/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2019,-,,USD,USD,Y,16911.68,,,New,,,,,,E,-,16911.68,T1,,,Treaty|T Misc|Typhoon Faxai|Inwards|2019|USD|Syndicate 2623|Typhoon Faxai|2019|29/08/2019|TRI00033,5,19023
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|T Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2019,-,,USD,USD,Y,4474.26,,,New,,,,,,E,-,4474.26,T1,,,Treaty|T Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 623|Typhoon Hagibis|2019|04/10/2019|TRI00033,5,19F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|T Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2019,-,,USD,USD,Y,20382.74,,,New,,,,,,E,-,20382.74,T1,,,Treaty|T Misc|Typhoon Hagibis|Inwards|2019|USD|Syndicate 2623|Typhoon Hagibis|2019|04/10/2019|TRI00033,5,19F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|T Misc|Typhoon Jebi|Inwards|2018|USD|Syndicate 623|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2018,-,,USD,USD,Y,36055.08,,,New,,,,,,E,-,36055.08,T1,,,Treaty|T Misc|Typhoon Jebi|Inwards|2018|USD|Syndicate 623|Typhoon Jebi|2018|26/08/2018|TRI00033,5,18G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|T Misc|Typhoon Jebi|Inwards|2018|USD|Syndicate 2623|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2018,-,,USD,USD,Y,164250.92,,,New,,,,,,E,-,164250.92,T1,,,Treaty|T Misc|Typhoon Jebi|Inwards|2018|USD|Syndicate 2623|Typhoon Jebi|2018|26/08/2018|TRI00033,5,18G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|T Misc|Hurricane Maria|Inwards|2017|USD|Syndicate 623|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2017,-,,USD,USD,Y,7922.7,,,New,,,,,,E,-,7922.7,T1,,,Treaty|T Misc|Hurricane Maria|Inwards|2017|USD|Syndicate 623|Hurricane Maria|2017|16/09/2017|TRI00033,5,17H         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|T Misc|Hurricane Maria|Inwards|2017|USD|Syndicate 2623|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2017,-,,USD,USD,Y,36092.3,,,New,,,,,,E,-,36092.3,T1,,,Treaty|T Misc|Hurricane Maria|Inwards|2017|USD|Syndicate 2623|Hurricane Maria|2017|16/09/2017|TRI00033,5,17H         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|T Misc|Hurricane Irma|Inwards|2017|USD|Syndicate 623|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,623,2017,-,,USD,USD,Y,2446.2,,,New,,,,,,E,-,2446.2,T1,,,Treaty|T Misc|Hurricane Irma|Inwards|2017|USD|Syndicate 623|Hurricane Irma|2017|30/08/2017|TRI00033,5,17G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|T Misc|Hurricane Irma|Inwards|2017|USD|Syndicate 2623|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00033,2623,2017,-,,USD,USD,Y,11143.8,,,New,,,,,,E,-,11143.8,T1,,,Treaty|T Misc|Hurricane Irma|Inwards|2017|USD|Syndicate 2623|Hurricane Irma|2017|30/08/2017|TRI00033,5,17G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Covid-19|Inwards|2020|USD|Syndicate 6107|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2020,-,,USD,USD,Y,171000,,,New,,,,,,E,-,171000,T1,,,Treaty|Cat 6107|Covid-19|Inwards|2020|USD|Syndicate 6107|Coronavirus|2020|11/03/2020|TRI00004,5,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Covid-19|Inwards|2019|USD|Syndicate 6107|Coronavirus|2020|11/03/2020,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2019,-,,USD,USD,Y,114000,,,New,,,,,,E,-,114000,T1,,,Treaty|Cat 6107|Covid-19|Inwards|2019|USD|Syndicate 6107|Coronavirus|2020|11/03/2020|TRI00004,5,CORO        
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Hurricane Harvey|Inwards|2017|USD|Syndicate 6107|Hurricane Harvey|2017|17/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,-98055.6055,,,Adjustment,,,,,,E,-,-98055.6055,T1,,,Treaty|Cat 6107|Hurricane Harvey|Inwards|2017|USD|Syndicate 6107|Hurricane Harvey|2017|17/08/2017|TRI00004,5,17F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Hurricane Irma|Inwards|2017|USD|Syndicate 6107|Hurricane Irma|2017|30/08/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,-191271.8671,,,Adjustment,,,,,,E,-,-191271.8671,T1,,,Treaty|Cat 6107|Hurricane Irma|Inwards|2017|USD|Syndicate 6107|Hurricane Irma|2017|30/08/2017|TRI00004,5,17G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Hurricane Maria|Inwards|2017|USD|Syndicate 6107|Hurricane Maria|2017|16/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,-183654.697,,,Adjustment,,,,,,E,-,-183654.697,T1,,,Treaty|Cat 6107|Hurricane Maria|Inwards|2017|USD|Syndicate 6107|Hurricane Maria|2017|16/09/2017|TRI00004,5,17H         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Mexican EQ I|Inwards|2017|USD|Syndicate 6107|Mexico Earthquake I|2017|07/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,35207.9424,,,New,,,,,,E,-,35207.9424,T1,,,Treaty|Cat 6107|Mexican EQ I|Inwards|2017|USD|Syndicate 6107|Mexico Earthquake I|2017|07/09/2017|TRI00004,5,17038
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Mexican EQ II|Inwards|2017|USD|Syndicate 6107|Mexico Earthquake II|2017|19/09/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,109236.8369,,,New,,,,,,E,-,109236.8369,T1,,,Treaty|Cat 6107|Mexican EQ II|Inwards|2017|USD|Syndicate 6107|Mexico Earthquake II|2017|19/09/2017|TRI00004,5,17J         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|CA Wildfires (North)|Inwards|2017|USD|Syndicate 6107|California Wildfires|2017|20/04/2017,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2017,-,,USD,USD,Y,1074920.202,,,New,,,,,,E,-,1074920.202,T1,,,Treaty|Cat 6107|CA Wildfires (North)|Inwards|2017|USD|Syndicate 6107|California Wildfires|2017|20/04/2017|TRI00004,5,17L         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Hurricane Florence|Inwards|2018|USD|Syndicate 6107|Hurricane Florence|2018|31/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2018,-,,USD,USD,Y,-70062.7565,,,Adjustment,,,,,,E,-,-70062.7565,T1,,,Treaty|Cat 6107|Hurricane Florence|Inwards|2018|USD|Syndicate 6107|Hurricane Florence|2018|31/08/2018|TRI00004,5,18F         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Typhoon Jebi|Inwards|2018|USD|Syndicate 6107|Typhoon Jebi|2018|26/08/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2018,-,,USD,USD,Y,-151743.3473,,,Adjustment,,,,,,E,-,-151743.3473,T1,,,Treaty|Cat 6107|Typhoon Jebi|Inwards|2018|USD|Syndicate 6107|Typhoon Jebi|2018|26/08/2018|TRI00004,5,18G         
,F,RP-ULT-G,RIPsEventAlloc,2020-03-01,Treaty|Cat 6107|Hurricane Michael|Inwards|2018|USD|Syndicate 6107|Hurricane Michael|2018|07/10/2018,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00004,6107,2018,-,,USD,USD,Y,-123011.0266,,,Adjustment,,,,,,E,-,-123011.0266,T1,,,Treaty|Cat 6107|Hurricane Michael|Inwards|2018|USD|Syndicate 6107|Hurricane Michael|2018|07/10/2018|TRI00004,5,18J         
