PK_Transaction,Scenario,Account,Dataset,DateOfFact,BusinessKey,PolicyNumber,InceptionDate,ExpiryDate,BindDate,DueDate,TrifocusCode,Entity,YOA,TypeOfBusiness,StatsCode,SettlementCCY,OriginalCCY,IsToDate,Value,RowHash,FK_Allocation,DeltaType,AuditSourceBatchID,AuditCreateDateTime,AuditGenerateDateTime,AuditUserCreate,AuditHost,Basis,Location,ValueOrig,BusinessProcessCode,FK_Batch,BoundDate,RIPolicyType,ProgrammeCode,ExcelRowHash,RunNumber
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|736,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,736,USBICI,2019,-,NULL,USD,USD,Y,52.3100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,52.3100,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|736,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|764,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,764,USBICI,2019,-,NULL,USD,USD,Y,126.4100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,126.4100,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2019|USD|8022|764,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|668,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,668,USBICI,2020,-,NULL,USD,USD,Y,2.9800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2.9800,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|668,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2020,-,NULL,USD,USD,Y,-1729.3800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1729.3800,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|688,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,688,USBICI,2020,-,NULL,USD,USD,Y,2.3300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,2.3300,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|688,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|736,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,736,USBICI,2020,-,NULL,USD,USD,Y,-123.9700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-123.9700,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|736,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|764,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,764,USBICI,2020,-,NULL,USD,USD,Y,-326.8200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-326.8200,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2020|USD|8022|764,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|668,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,668,USBICI,2021,-,NULL,USD,USD,Y,-2832.8100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-2832.8100,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|668,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2021,-,NULL,USD,USD,Y,-11909.3300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-11909.3300,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2021,-,NULL,USD,USD,Y,-600.6300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-600.6300,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|673,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,673,USBICI,2021,-,NULL,USD,USD,Y,30.9300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,30.9300,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|673,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|686,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,686,USBICI,2021,-,NULL,USD,USD,Y,-132.8700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-132.8700,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|686,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|687,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,687,USBICI,2021,-,NULL,USD,USD,Y,-666.6600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-666.6600,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|687,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|688,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,688,USBICI,2021,-,NULL,USD,USD,Y,-28.9700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-28.9700,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|688,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|696,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,696,USBICI,2021,-,NULL,USD,USD,Y,-4045.4400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-4045.4400,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|696,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2021,-,NULL,USD,USD,Y,-450.3600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-450.3600,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-03-01,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|713,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,713,USBICI,2021,-,NULL,USD,USD,Y,-1325.3500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1325.3500,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2021|USD|8022|713,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|CUNA QS|2022|USD|8022|736,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,736,USBICI,2022,-,NULL,USD,USD,Y,-3046.8500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-3046.8500,T1,NULL,NULL,"QS ",CUNA QS,PC-LS-OR-TTY|CUNA QS|2022|USD|8022|736,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|CUNA QS|2022|USD|8022|764,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,764,USBICI,2022,-,NULL,USD,USD,Y,-8032.3000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-8032.3000,T1,NULL,NULL,"QS ",CUNA QS,PC-LS-OR-TTY|CUNA QS|2022|USD|8022|764,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|CYBER QS|2022|USD|8022|713,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,713,USBICI,2022,-,NULL,USD,USD,Y,-253434.3200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-253434.3200,T1,NULL,NULL,"QS ",CYBER QS,PC-LS-OR-TTY|CYBER QS|2022|USD|8022|713,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|CYBER QS|2022|USD|8022|722,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,722,USBICI,2022,-,NULL,USD,USD,Y,-51262.4900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-51262.4900,T1,NULL,NULL,"QS ",CYBER QS,PC-LS-OR-TTY|CYBER QS|2022|USD|8022|722,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|CYBER QS|2022|USD|8022|736,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,736,USBICI,2022,-,NULL,USD,USD,Y,-50898.6400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-50898.6400,T1,NULL,NULL,"QS ",CYBER QS,PC-LS-OR-TTY|CYBER QS|2022|USD|8022|736,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|CYBER QS|2022|USD|8022|764,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,764,USBICI,2022,-,NULL,USD,USD,Y,-134186.5600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-134186.5600,T1,NULL,NULL,"QS ",CYBER QS,PC-LS-OR-TTY|CYBER QS|2022|USD|8022|764,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|Environmental QS|2019|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2019,-,NULL,USD,USD,Y,-645.0400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-645.0400,T1,NULL,NULL,"QS ",Environmental QS,PC-LS-OR-TTY|Environmental QS|2019|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|Environmental QS|2020|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2020,-,NULL,USD,USD,Y,-819.4200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-819.4200,T1,NULL,NULL,"QS ",Environmental QS,PC-LS-OR-TTY|Environmental QS|2020|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|FIDOML QS|2021|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2021,-,NULL,USD,USD,Y,-30167.4000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-30167.4000,T1,NULL,NULL,"QS ",FIDOML QS,PC-LS-OR-TTY|FIDOML QS|2021|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|FIDOML QS|2021|USD|8022|696,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,696,USBICI,2021,-,NULL,USD,USD,Y,-1599.6200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1599.6200,T1,NULL,NULL,"QS ",FIDOML QS,PC-LS-OR-TTY|FIDOML QS|2021|USD|8022|696,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|FIDOML QS|2022|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2022,-,NULL,USD,USD,Y,-329129.2100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-329129.2100,T1,NULL,NULL,"QS ",FIDOML QS,PC-LS-OR-TTY|FIDOML QS|2022|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|FIDOML QS|2022|USD|8022|696,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,696,USBICI,2022,-,NULL,USD,USD,Y,-252842.9400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-252842.9400,T1,NULL,NULL,"QS ",FIDOML QS,PC-LS-OR-TTY|FIDOML QS|2022|USD|8022|696,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|GLOBE|2021|USD|8022|TRI00081,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00081,USBICI,2021,-,NULL,USD,USD,Y,-9409.7400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-9409.7400,T1,NULL,NULL,QS,GLOBE,PC-LS-OR-TTY|GLOBE|2021|USD|8022|TRI00081,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|GLOBE|2022|USD|8022|TRI00081,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,TRI00081,USBICI,2022,-,NULL,USD,USD,Y,-1766376.3100,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1766376.3100,T1,NULL,NULL,QS,GLOBE,PC-LS-OR-TTY|GLOBE|2022|USD|8022|TRI00081,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|MUNICH - Surplus|2019|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2019,-,NULL,USD,USD,Y,-2368.7000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-2368.7000,T1,NULL,NULL,"QS ",MUNICH - Surplus,PC-LS-OR-TTY|MUNICH - Surplus|2019|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|MUNICH - Surplus|2020|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2020,-,NULL,USD,USD,Y,-3837.0900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-3837.0900,T1,NULL,NULL,"QS ",MUNICH - Surplus,PC-LS-OR-TTY|MUNICH - Surplus|2020|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|MUNICH - Surplus|2021|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2021,-,NULL,USD,USD,Y,-2771.2700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-2771.2700,T1,NULL,NULL,"QS ",MUNICH - Surplus,PC-LS-OR-TTY|MUNICH - Surplus|2021|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|MUNICH - Surplus|2021|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2021,-,NULL,USD,USD,Y,-79.2900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-79.2900,T1,NULL,NULL,"QS ",MUNICH - Surplus,PC-LS-OR-TTY|MUNICH - Surplus|2021|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|MUNICH - Surplus|2021|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2021,-,NULL,USD,USD,Y,-135.0700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-135.0700,T1,NULL,NULL,"QS ",MUNICH - Surplus,PC-LS-OR-TTY|MUNICH - Surplus|2021|USD|8022|719,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|MUNICH - Surplus|2022|USD|8022|668,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,668,USBICI,2022,-,NULL,USD,USD,Y,3539.8000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,3539.8000,T1,NULL,NULL,"QS ",MUNICH - Surplus,PC-LS-OR-TTY|MUNICH - Surplus|2022|USD|8022|668,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|MUNICH - Surplus|2022|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2022,-,NULL,USD,USD,Y,-20334.4800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-20334.4800,T1,NULL,NULL,"QS ",MUNICH - Surplus,PC-LS-OR-TTY|MUNICH - Surplus|2022|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|MUNICH - Surplus|2022|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2022,-,NULL,USD,USD,Y,-9028.8900,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-9028.8900,T1,NULL,NULL,"QS ",MUNICH - Surplus,PC-LS-OR-TTY|MUNICH - Surplus|2022|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2023-06-01,PC-LS-OR-TTY|MUNICH - Surplus|2022|USD|8022|686,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,686,USBICI,2022,-,NULL,USD,USD,Y,-15731.7400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-15731.7400,T1,NULL,NULL,"QS ",MUNICH - Surplus,PC-LS-OR-TTY|MUNICH - Surplus|2022|USD|8022|686,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|MUNQQS|2022|USD|8022|764,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,764,USBICI,2022,-,NULL,USD,USD,Y,-94731.9400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-94731.9400,T1,NULL,NULL,"QS ",MUNQQS,PC-LS-OR-TTY|MUNQQS|2022|USD|8022|764,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|Occurrence QS|2022|USD|8022|799,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,799,USBICI,2022,-,NULL,USD,USD,Y,-722.3200,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-722.3200,T1,NULL,NULL,"QS ",Occurrence QS,PC-LS-OR-TTY|Occurrence QS|2022|USD|8022|799,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|668,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,668,USBICI,2020,-,NULL,USD,USD,Y,0.3300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,0.3300,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|668,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2020,-,NULL,USD,USD,Y,-816.6400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-816.6400,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2020,-,NULL,USD,USD,Y,11.0300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,11.0300,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|700,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,700,USBICI,2020,-,NULL,USD,USD,Y,-28.3000,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-28.3000,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2020|USD|8022|700,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|668,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,668,USBICI,2021,-,NULL,USD,USD,Y,-421.3500,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-421.3500,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|668,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|671,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,671,USBICI,2021,-,NULL,USD,USD,Y,-7686.9600,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-7686.9600,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|671,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|672,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,672,USBICI,2021,-,NULL,USD,USD,Y,-2790.8800,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-2790.8800,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|672,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|673,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,673,USBICI,2021,-,NULL,USD,USD,Y,-120.9400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-120.9400,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|673,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|688,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,688,USBICI,2021,-,NULL,USD,USD,Y,18.0700,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,18.0700,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|688,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|696,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,696,USBICI,2021,-,NULL,USD,USD,Y,-1444.2300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-1444.2300,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|696,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|699,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,699,USBICI,2021,-,NULL,USD,USD,Y,-255.1300,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,-255.1300,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|699,NULL
NULL,A,PC-LS-OR-TTY,BICI_ORC_TACTICAL,2022-12-01,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|719,NOPOLICY,1980-01-01,1980-01-01,1980-01-01,1980-01-01,719,USBICI,2021,-,NULL,USD,USD,Y,16.7400,NULL,NULL,Adjustment,NULL,NULL,NULL,NULL,NULL,E,-,16.7400,T1,NULL,NULL,"QS ",SLCyEx QS1 - TRC,PC-LS-OR-TTY|SLCyEx QS1 - TRC|2021|USD|8022|719,NULL
