"PK_Transaction","Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2020","-","NULL","USD","USD","Y","-36243.0102","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-36243.0102","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|686|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|687|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","687","USBICI","2020","-","NULL","USD","USD","Y","-28022.5393","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-28022.5393","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|687|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|688|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","688","USBICI","2020","-","NULL","USD","USD","Y","-12625.5785","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-12625.5785","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|688|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|696|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","696","USBICI","2020","-","NULL","USD","USD","Y","-49601.2579","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-49601.2579","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|696|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|699|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","699","USBICI","2020","-","NULL","USD","USD","Y","-12491.3919","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-12491.3919","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|699|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|700|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","700","USBICI","2020","-","NULL","USD","USD","Y","-8982.5909","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-8982.5909","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|700|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|713|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","713","USBICI","2020","-","NULL","USD","USD","Y","3196.7081","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","3196.7081","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|713|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|715|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","715","USBICI","2020","-","NULL","USD","USD","Y","-2498.8250","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-2498.8250","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|715|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|719|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","719","USBICI","2020","-","NULL","USD","USD","Y","-52569.3254","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-52569.3254","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|719|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|722|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","722","USBICI","2020","-","NULL","USD","USD","Y","20459.1278","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","20459.1278","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|722|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|735|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","735","USBICI","2020","-","NULL","USD","USD","Y","9502.6654","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","9502.6654","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|735|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|736|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","736","USBICI","2020","-","NULL","USD","USD","Y","-3199.3922","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-3199.3922","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|736|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|739|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","739","USBICI","2020","-","NULL","USD","USD","Y","-332489.9369","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-332489.9369","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|739|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|764|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","764","USBICI","2020","-","NULL","USD","USD","Y","4861.0534","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","4861.0534","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|764|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|790|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","790","USBICI","2020","-","NULL","USD","USD","Y","-2130.0149","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-2130.0149","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|790|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|792|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","792","USBICI","2020","-","NULL","USD","USD","Y","-546.0000","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-546.0000","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|792|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL |2020|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2020","-","NULL","USD","USD","Y","-2804.1252","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-2804.1252","T1","NULL","NULL","XL ","BICI Risk & Agg XL","BICI Risk & Agg XL|XL |2020|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL|2018|668|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","668","USBICI","2018","-","NULL","USD","USD","Y","17025.0212","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","17025.0212","T1","NULL","NULL","XL","BICI Risk & Agg XL","BICI Risk & Agg XL|XL|2018|668|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL|2018|671|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","671","USBICI","2018","-","NULL","USD","USD","Y","-37345.0747","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-37345.0747","T1","NULL","NULL","XL","BICI Risk & Agg XL","BICI Risk & Agg XL|XL|2018|671|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL|2018|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2018","-","NULL","USD","USD","Y","-36843.5307","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-36843.5307","T1","NULL","NULL","XL","BICI Risk & Agg XL","BICI Risk & Agg XL|XL|2018|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","BICI Risk & Agg XL|XL|2018|673|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","673","USBICI","2018","-","NULL","USD","USD","Y","-866.5396","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-866.5396","T1","NULL","NULL","XL","BICI Risk & Agg XL","BICI Risk & Agg XL|XL|2018|673|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Marine Specific aggregate|XL |2020|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2020","-","NULL","USD","USD","Y","-3384.3074","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-3384.3074","T1","NULL","NULL","XL ","Marine Specific aggregate","Marine Specific aggregate|XL |2020|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Marine Specific aggregate|XL|2018|790|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","790","USBICI","2018","-","NULL","USD","USD","Y","280.9767","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","280.9767","T1","NULL","NULL","XL","Marine Specific aggregate","Marine Specific aggregate|XL|2018|790|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Marine Specific aggregate|XL|2018|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2018","-","NULL","USD","USD","Y","-280.9630","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-280.9630","T1","NULL","NULL","XL","Marine Specific aggregate","Marine Specific aggregate|XL|2018|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Marine XL|XL|2018|790|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","790","USBICI","2018","-","NULL","USD","USD","Y","77.3030","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","77.3030","T1","NULL","NULL","XL","Marine XL","Marine XL|XL|2018|790|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Marine XL|XL|2018|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2018","-","NULL","USD","USD","Y","592.3992","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","592.3992","T1","NULL","NULL","XL","Marine XL","Marine XL|XL|2018|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MARRPP|XL |2019|790|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","790","USBICI","2019","-","NULL","USD","USD","Y","-459.1121","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-459.1121","T1","NULL","NULL","XL ","MARRPP","MARRPP|XL |2019|790|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MARRPP|XL |2019|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2019","-","NULL","USD","USD","Y","-689.0453","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-689.0453","T1","NULL","NULL","XL ","MARRPP","MARRPP|XL |2019|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MARRPP|XL |2020|790|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","790","USBICI","2020","-","NULL","USD","USD","Y","-167.7697","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-167.7697","T1","NULL","NULL","XL ","MARRPP","MARRPP|XL |2020|790|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MARRPP|XL |2020|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2020","-","NULL","USD","USD","Y","-251.3670","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-251.3670","T1","NULL","NULL","XL ","MARRPP","MARRPP|XL |2020|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MARRPP|XL|2018|790|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","790","USBICI","2018","-","NULL","USD","USD","Y","20.8715","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","20.8715","T1","NULL","NULL","XL","MARRPP","MARRPP|XL|2018|790|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MARRPP|XL|2018|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2018","-","NULL","USD","USD","Y","-20.8575","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-20.8575","T1","NULL","NULL","XL","MARRPP","MARRPP|XL|2018|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS |2018|TRI00068|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00068","USBICI","2018","-","NULL","USD","USD","Y","-1.8780","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-1.8780","T1","NULL","NULL","QS ","Master RI","Master RI|QS |2018|TRI00068|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS |2019|700|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","700","USBICI","2019","-","NULL","USD","USD","Y","-97.6495","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-97.6495","T1","NULL","NULL","QS ","Master RI","Master RI|QS |2019|700|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS |2019|727|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","727","USBICI","2019","-","NULL","USD","USD","Y","-.0609","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-.0609","T1","NULL","NULL","QS ","Master RI","Master RI|QS |2019|727|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS |2019|790|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","790","USBICI","2019","-","NULL","USD","USD","Y","264.1981","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","264.1981","T1","NULL","NULL","QS ","Master RI","Master RI|QS |2019|790|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS |2019|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2019","-","NULL","USD","USD","Y","395.1599","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","395.1599","T1","NULL","NULL","QS ","Master RI","Master RI|QS |2019|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS |2020|727|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","727","USBICI","2020","-","NULL","USD","USD","Y","-161.1963","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-161.1963","T1","NULL","NULL","QS ","Master RI","Master RI|QS |2020|727|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS |2020|790|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","790","USBICI","2020","-","NULL","USD","USD","Y","-893.3203","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-893.3203","T1","NULL","NULL","QS ","Master RI","Master RI|QS |2020|790|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS |2020|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2020","-","NULL","USD","USD","Y","-1510.1887","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-1510.1887","T1","NULL","NULL","QS ","Master RI","Master RI|QS |2020|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS |2020|803|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","803","USBICI","2020","-","NULL","USD","USD","Y","-1193.4985","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-1193.4985","T1","NULL","NULL","QS ","Master RI","Master RI|QS |2020|803|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS|2016|700|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","700","USBICI","2016","-","NULL","USD","USD","Y","-887.2523","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-887.2523","T1","NULL","NULL","QS","Master RI","Master RI|QS|2016|700|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS|2017|700|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","700","USBICI","2017","-","NULL","USD","USD","Y","-551.5026","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-551.5026","T1","NULL","NULL","QS","Master RI","Master RI|QS|2017|700|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS|2018|700|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","700","USBICI","2018","-","NULL","USD","USD","Y","-5.6772","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-5.6772","T1","NULL","NULL","QS","Master RI","Master RI|QS|2018|700|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS|2018|727|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","727","USBICI","2018","-","NULL","USD","USD","Y",".0005","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-",".0005","T1","NULL","NULL","QS","Master RI","Master RI|QS|2018|727|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS|2018|790|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","790","USBICI","2018","-","NULL","USD","USD","Y","13.2843","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","13.2843","T1","NULL","NULL","QS","Master RI","Master RI|QS|2018|790|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","Master RI|QS|2018|798|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","798","USBICI","2018","-","NULL","USD","USD","Y","101.8027","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","101.8027","T1","NULL","NULL","QS","Master RI","Master RI|QS|2018|798|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MUNICH - Surplus|QS |2019|671|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","671","USBICI","2019","-","NULL","USD","USD","Y","-120855.9249","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-120855.9249","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |2019|671|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MUNICH - Surplus|QS |2019|672|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","672","USBICI","2019","-","NULL","USD","USD","Y","-38429.5797","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-38429.5797","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |2019|672|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MUNICH - Surplus|QS |2019|686|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","686","USBICI","2019","-","NULL","USD","USD","Y","-9606.7828","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-9606.7828","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |2019|686|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MUNICH - Surplus|QS |2019|696|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","696","USBICI","2019","-","NULL","USD","USD","Y","-12440.9551","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-12440.9551","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |2019|696|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MUNICH - Surplus|QS |2019|699|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","699","USBICI","2019","-","NULL","USD","USD","Y","-65762.2702","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-65762.2702","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |2019|699|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MUNICH - Surplus|QS |2019|713|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","713","USBICI","2019","-","NULL","USD","USD","Y","62977.0295","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","62977.0295","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |2019|713|USD","NULL"
"NULL","A","RC-P-T-TTY","BICI RI Ultimate Claim","2020-09-01","MUNICH - Surplus|QS |2019|719|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","719","USBICI","2019","-","NULL","USD","USD","Y","-57401.8661","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-57401.8661","T1","NULL","NULL","QS ","MUNICH - Surplus","MUNICH - Surplus|QS |2019|719|USD","NULL"
