"Scenario","Account","Dataset","DateOfFact","BusinessKey","PolicyNumber","InceptionDate","ExpiryDate","BindDate","DueDate","TrifocusCode","Entity","YOA","TypeOfBusiness","StatsCode","SettlementCCY","OriginalCCY","IsToDate","Value","RowHash","FK_Allocation","DeltaType","AuditSourceBatchID","AuditCreateDateTime","AuditGenerateDateTime","AuditUserCreate","AuditHost","Basis","Location","ValueOrig","BusinessProcessCode","FK_Batch","BoundDate","RIPolicyType","ProgrammeCode","ExcelRowHash","RunNumber"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|623|TRI00012|2018|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2018","-","NULL","GBP","GBP","Y","-115.8649","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-115.8649","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2018|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|623|TRI00012|2019|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2019","-","NULL","USD","USD","Y","5188.0961","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","5188.0961","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2019|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|2623|TRI00012|2019|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","2623","2019","-","NULL","GBP","GBP","Y","-3983.7625","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-3983.7625","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00012|2019|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|623|TRI00012|2019|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2019","-","NULL","CAD","CAD","Y","16.9938","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","16.9938","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2019|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|623|770|2018|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","770","623","2018","-","NULL","GBP","GBP","Y","2104.5834","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","2104.5834","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|770|2018|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 5623|3623|901|2019|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","901","3623","2019","-","NULL","USD","USD","Y","-22227.8960","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-22227.8960","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|901|2019|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 5623|3623|809|2019|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","809","3623","2019","-","NULL","EUR","EUR","Y","-23402.0071","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-23402.0071","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|809|2019|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|623|TRI00012|2019|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2019","-","NULL","GBP","GBP","Y","-874.4845","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-874.4845","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2019|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|2623|744|2019|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","2623","2019","-","NULL","CAD","CAD","Y","80436.5872","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","80436.5872","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|744|2019|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 5623|3623|900|2019|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","900","3623","2019","-","NULL","USD","USD","Y","-502353.0162","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-502353.0162","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|900|2019|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 5623|3623|901|2019|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","901","3623","2019","-","NULL","GBP","GBP","Y","-1588.3201","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-1588.3201","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|901|2019|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|2623|766|2019|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","766","2623","2019","-","NULL","USD","USD","Y","-336145.4971","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-336145.4971","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|766|2019|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|623|TRI00004|2019|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2019","-","NULL","CAD","CAD","Y","-16.8368","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-16.8368","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2019|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|623|TRI00004|2019|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2019","-","NULL","USD","USD","Y","-31150.3835","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-31150.3835","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2019|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|2623|TRI00012|2018|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","2623","2018","-","NULL","EUR","EUR","Y","4121.2872","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","4121.2872","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00012|2018|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|2623|TRI00012|2018|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","2623","2018","-","NULL","GBP","GBP","Y","-527.8291","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-527.8291","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00012|2018|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 6107|2623|TRI00004|2019|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","2623","2019","-","NULL","CAD","CAD","Y","-76.7012","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","-76.7012","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00004|2019|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2020-06-01","Cede 5623|3623|809|2019|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","809","3623","2019","-","NULL","GBP","GBP","Y","2990.8355","NULL","NULL","Adjustment","NULL","NULL","NULL","NULL","NULL","E","-","2990.8355","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|809|2019|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|744|2017|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2017","-","NULL","EUR","EUR","Y","-73750.6231","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-73750.6231","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2017|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|744|2017|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2017","-","NULL","GBP","GBP","Y","-44400.9573","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-44400.9573","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2017|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|744|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2017","-","NULL","USD","USD","Y","-95352.5115","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-95352.5115","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2017|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|744|2018|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2018","-","NULL","CAD","CAD","Y","-34526.3242","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-34526.3242","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2018|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|744|2018|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2018","-","NULL","EUR","EUR","Y","-116671.7063","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-116671.7063","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2018|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|744|2018|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2018","-","NULL","GBP","GBP","Y","-108522.7637","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-108522.7637","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2018|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|744|2018|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2018","-","NULL","USD","USD","Y","-137291.5548","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-137291.5548","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2018|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|766|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","766","623","2017","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|766|2017|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|766|2018|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","766","623","2018","-","NULL","USD","USD","Y","-269951.2056","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-269951.2056","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|766|2018|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|768|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","768","623","2017","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|768|2017|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|768|2018|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","768","623","2018","-","NULL","USD","USD","Y","-870521.3647","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-870521.3647","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|768|2018|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|770|2017|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","770","623","2017","-","NULL","CAD","CAD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|770|2017|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|770|2017|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","770","623","2017","-","NULL","GBP","GBP","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|770|2017|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|770|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","770","623","2017","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|770|2017|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|770|2018|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","770","623","2018","-","NULL","CAD","CAD","Y","-47522.2657","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-47522.2657","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|770|2018|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|770|2018|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","770","623","2018","-","NULL","EUR","EUR","Y","-29920.5160","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-29920.5160","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|770|2018|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|770|2018|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","770","623","2018","-","NULL","GBP","GBP","Y","-209049.2789","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-209049.2789","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|770|2018|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|770|2018|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","770","623","2018","-","NULL","USD","USD","Y","-39160.4618","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-39160.4618","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|770|2018|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|770|2019|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","770","623","2019","-","NULL","CAD","CAD","Y","-56026.9238","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-","-56026.9238","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|770|2019|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|TRI00004|2016|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2016","-","NULL","CAD","CAD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2016|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|TRI00004|2016|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2016","-","NULL","EUR","EUR","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2016|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|TRI00004|2016|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2016","-","NULL","GBP","GBP","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2016|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|TRI00004|2016|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2016","-","NULL","USD","USD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2016|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|TRI00004|2017|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2017","-","NULL","CAD","CAD","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2017|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|TRI00004|2017|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2017","-","NULL","EUR","EUR","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2017|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2021-06-01","Cede 6107|623|TRI00004|2017|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2017","-","NULL","GBP","GBP","Y",".0000","NULL","NULL","Reversal","NULL","NULL","NULL","NULL","NULL","E","-",".0000","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2017|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|2623|770|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","770","2623","2017","-","NULL","USD","USD","Y","364149.5057","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","364149.5057","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|770|2017|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|2623|714|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","714","2623","2017","-","NULL","USD","USD","Y","1446003.8637","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","1446003.8637","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|714|2017|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|2623|744|2017|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","2623","2017","-","NULL","CAD","CAD","Y","59586.5407","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","59586.5407","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|744|2017|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|2623|744|2018|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","2623","2018","-","NULL","USD","USD","Y","868400.6861","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","868400.6861","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|744|2018|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|623|744|2017|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2017","-","NULL","CAD","CAD","Y","13079.9723","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","13079.9723","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2017|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|623|744|2017|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2017","-","NULL","EUR","EUR","Y","45129.2481","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","45129.2481","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2017|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|623|744|2017|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2017","-","NULL","GBP","GBP","Y","65173.4860","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","65173.4860","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2017|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|623|TRI00012|2016|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2016","-","NULL","EUR","EUR","Y","117686.1312","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","117686.1312","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2016|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|623|TRI00012|2016|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2016","-","NULL","GBP","GBP","Y","194967.8411","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","194967.8411","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2016|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|623|TRI00012|2018|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2018","-","NULL","CAD","CAD","Y","14655.8529","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","14655.8529","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2018|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|623|TRI00012|2018|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","623","2018","-","NULL","USD","USD","Y","885109.9768","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","885109.9768","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00012|2018|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|2623|TRI00012|2017|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00012","2623","2017","-","NULL","GBP","GBP","Y","805308.5602","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","805308.5602","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00012|2017|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|623|TRI00004|2018|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2018","-","NULL","CAD","CAD","Y","293865.9988","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","293865.9988","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2018|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|623|TRI00004|2018|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","623","2018","-","NULL","EUR","EUR","Y","854537.9105","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","854537.9105","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|TRI00004|2018|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|623|744|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2017","-","NULL","USD","USD","Y","115573.1234","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","115573.1234","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2017|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|623|744|2018|EUR","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2018","-","NULL","EUR","EUR","Y","41088.0307","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","41088.0307","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2018|EUR","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|623|744|2018|GBP","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","744","623","2018","-","NULL","GBP","GBP","Y","116208.4565","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","116208.4565","T1","NULL","NULL","QS","Cede 6107","Cede 6107|623|744|2018|GBP","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 5623|3623|808|2018|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","808","3623","2018","-","NULL","CAD","CAD","Y","962569.2300","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","962569.2300","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|808|2018|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 5623|3623|901|2018|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","901","3623","2018","-","NULL","USD","USD","Y","375000.0000","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","375000.0000","T1","NULL","NULL","QS","Cede 5623","Cede 5623|3623|901|2018|USD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|2623|TRI00004|2016|CAD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","TRI00004","2623","2016","-","NULL","CAD","CAD","Y","1686323.2104","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","1686323.2104","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|TRI00004|2016|CAD","NULL"
"A","P-RP-P-TTY","ObligatedPremium_SPA","2018-12-01","Cede 6107|2623|768|2017|USD","NOPOLICY","1980-01-01","1980-01-01","1980-01-01","1980-01-01","768","2623","2017","-","NULL","USD","USD","Y","1727678.0195","NULL","NULL","New","NULL","NULL","NULL","NULL","NULL","E","-","1727678.0195","T1","NULL","NULL","QS","Cede 6107","Cede 6107|2623|768|2017|USD","NULL"
